,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
0,3.5139,2.2691,2.5415,,2.5209,,
1,3.5239,2.2691,2.5415,,2.5209,,
2,3.5339,2.2415,2.5415,,2.5209,,
3,3.5439,2.2415,2.4771,,2.5209,,
4,3.5539,2.2415,2.4771,,2.5265,,
5,3.5639,2.2415,2.425,,2.5265,,
6,3.5739,2.2152,2.425,,2.5265,,
7,3.5839,2.2152,2.425,,2.4997,,
8,3.5939,2.2152,2.425,,2.4997,,
9,3.6039,2.19,2.425,,2.4997,,
10,3.6139,2.19,2.3984,,2.4997,,
11,3.6239,2.19,2.3984,,2.4245,,
12,3.6339,2.1656,2.3565,,2.4245,,
13,3.6439,2.1656,2.3565,,2.4245,,
14,3.6539,2.1656,2.3565,,2.3446,,
15,3.6639,2.1656,2.3565,,2.3446,,
16,3.6739,2.1417,2.3318,,2.3446,,
17,3.6839,2.1417,2.3318,,2.3299,,
18,3.6939,2.1417,2.3318,,2.3299,,
19,3.7039,2.1179,2.3111,,2.3299,,
20,3.7139,2.1179,2.3111,,2.3562,,
21,3.7239,2.1179,2.3111,,2.3562,,
22,3.7339,2.0937,2.2857,,2.3562,,
23,3.7439,2.0937,2.2857,,2.3562,,
24,3.7539,2.0937,2.2857,,2.3771,,
25,3.7639,2.0937,2.2857,,2.3771,,
26,3.7739,2.0689,2.2598,,2.3771,,
27,3.7839,2.0689,2.2598,,2.3416,,
28,3.7939,2.0689,2.2598,,2.3416,,
29,3.8039,2.0433,2.2301,,2.3416,,
30,3.8139,2.0433,2.2301,,2.312,,
31,3.8239,2.0433,2.2301,,2.312,,
32,3.8339,2.0171,2.1898,,2.312,,
33,3.8439,2.0171,2.1898,,2.312,,
34,3.8539,2.0171,2.1898,,2.2652,,
35,3.8639,2.0171,2.139,,2.2652,,
36,3.8739,1.9902,2.139,,2.2652,,
37,3.8839,1.9902,2.139,,2.2165,,
38,3.8939,1.9902,2.139,,2.2165,,
39,3.9039,1.963,2.1148,,2.2165,,
