,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
0,5.04,2.4023,,,2.4339,,
1,5.05,2.4023,,,2.4339,,
2,5.06,2.4023,,,2.4339,,
3,5.07,2.3911,,,,,
4,5.08,2.3911,,,,,
5,5.09,2.3911,,,,,
6,5.1,2.3911,,,,,
7,5.11,2.3799,,,,,
8,5.12,2.3799,,,,,
9,5.13,2.3799,,,,,
10,5.14,2.3676,,,,,
11,5.15,2.3676,,,,,
12,5.16,2.3676,,,,,
13,5.17,2.355,,,2.3981,,
14,5.18,2.355,,,2.3981,,
15,5.19,2.355,,,2.3981,,
16,5.2,2.355,,,2.3981,,
17,5.21,2.3413,,,2.3466,,
18,5.22,2.3413,,,2.3466,,
19,5.23,2.3413,,,2.3466,,
20,5.24,2.3275,,,2.3466,,
21,5.25,2.3275,,,,,
22,5.26,2.3275,,,,,
23,5.27,2.313,,,,,
24,5.28,2.313,,,,,
25,5.29,2.313,,,,,
26,5.3,2.313,,,,,
27,5.31,2.2985,,,,,
28,5.32,2.2985,,,2.3255,,
29,5.33,2.2985,,,2.3255,,
30,5.34,2.2845,,,2.2903,,
31,5.35,2.2845,,,2.2903,,
32,5.36,2.2845,,,2.2903,,
33,5.37,2.2703,,,2.2903,,
34,5.38,2.2703,,,2.3009,,
35,5.39,2.2703,,,2.3009,,
36,5.4,2.2703,,,2.3009,,
37,5.41,2.2571,,,2.3009,,
38,5.42,2.2571,,,2.3009,,
39,5.43,2.2571,,,2.3009,,
40,5.44,2.244,,,2.2729,,
41,5.45,2.244,,,2.2924,,
42,5.46,2.244,,,2.2924,,
43,5.47,2.2317,,,2.2924,,
44,5.48,2.2317,,,,,
45,5.49,2.2317,,,,,
46,5.5,2.2317,,,,,
47,5.51,2.2195,,,,,
48,5.52,2.2195,,,,,
49,5.53,2.2195,,,,,
50,5.54,2.2079,,,2.2999,,
51,5.55,2.2079,,,2.2999,,
52,5.56,2.2079,,,2.2999,,
53,5.57,2.1958,,,2.2905,,
54,5.58,2.1958,,,2.2905,,
55,5.59,2.1958,,,2.2905,,
56,5.6,2.1832,,,2.2905,,
57,5.61,2.1832,,,2.2741,,
58,5.62,2.1832,,,2.2741,,
59,5.63,2.1832,,,2.2741,,
60,5.64,2.1698,,,2.2344,,
61,5.65,2.1698,,,2.2344,,
62,5.66,2.1698,,,2.2344,,
63,5.67,2.1541,,,2.1878,,
64,5.68,2.1541,,,2.1878,,
65,5.69,2.1541,,,2.1878,,
66,5.7,2.1541,,,2.1878,,
67,5.71,2.1377,,,2.1777,,
68,5.72,2.1377,,,2.1777,,
69,5.73,2.1377,,,2.1777,,
70,5.74,2.1197,,,2.1467,,
71,5.75,2.1197,,,2.1467,,
72,5.76,2.1197,,,2.1467,,
73,5.77,2.101,,,2.1288,,
74,5.78,2.101,,,2.1288,,
75,5.79,2.101,,,2.1288,,
76,5.8,2.101,,,2.1288,,
77,5.81,2.0818,,,2.1478,,
78,5.82,2.0818,,,2.1478,,
79,5.83,2.0818,,,2.1478,,
80,5.84,2.0631,,,2.1016,,
81,5.85,2.0631,,,2.1016,,
82,5.86,2.0631,,,2.1016,,
83,5.87,2.0449,,,2.1016,,
84,5.88,2.0449,,,2.0714,,
85,5.89,2.0449,,,2.0714,,
86,5.9,2.0449,,,2.0714,,
87,5.91,2.028,,,,,
88,5.92,2.028,,,,,
89,5.93,2.028,,,,,
90,5.94,2.0117,,,,,
91,5.95,2.0117,,,,,
92,5.96,2.0117,,,,,
93,5.97,1.9968,,,,,
94,5.98,1.9968,,,,,
95,5.99,1.9968,,,,,
96,,1.9825,,,,,
97,6.01,1.9825,,,,,
98,6.02,1.9825,,,,,
99,6.03,1.9825,,,,,
100,6.04,1.9684,,,1.9789,,
101,6.05,1.9684,,,1.9789,,
102,6.06,1.9684,,,1.9789,,
103,6.07,1.9546,,,1.9789,,
104,6.08,1.9546,,,,,
105,6.09,1.9546,,,,,
