timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
1.9399,2.5556,,,,,
1.9499,2.5556,,,,,
1.9599,2.5556,,,,,
1.9699,2.5454,,,,,
1.9799,2.5454,,,,,
1.9899,2.5454,,,,,
1.9999,2.5454,,,,,
2.0099,2.5327,,,,,
2.0199,2.5327,,,,,
2.0299,2.5327,,,,,
2.0399,2.5178,,,,,
2.0499,2.5178,,,,,
2.0599,2.5178,,,,,
2.0699,2.501,,,,,
2.0799,2.501,,,,,
2.0899,2.501,,,,,
2.0999,2.501,,,,,
2.1099,2.4825,,,2.8535,,
2.1199,2.4825,,,2.8535,,
2.1299,2.4825,,,2.8535,,
2.1399,2.4631,,,,,
2.1499,2.4631,,,,,
2.1599,2.4631,,,,,
2.1699,2.4433,,,,,
2.1799,2.4433,,,,,
2.1899,2.4433,,,,,
2.1999,2.4239,,,,,
2.2099,2.4239,,,,,
2.2199,2.4239,,,,,
2.2299,2.4239,,,,,
2.2399,2.4054,,,,,
2.2499,2.4054,,,,,
2.2599,2.4054,,,,,
2.2699,2.3883,,,,,
2.2799,2.3883,,,,,
2.2899,2.3883,,,,,
2.2999,2.3722,,,,,
2.3099,2.3722,,,,,
2.3199,2.3722,,,,,
2.3299,2.3722,,,2.663,,
2.3399,2.3575,,,2.663,,
2.3499,2.3575,,,2.663,,
2.3599,2.3575,,,2.663,,
2.3699,2.3437,,,,,
2.3799,2.3437,,,,,
2.3899,2.3437,,,,,
2.3999,2.3437,,,,,
2.4099,2.3302,,,,,
2.4199,2.3302,,,,,
2.4299,2.3302,,,,,
2.4399,2.3168,,,,,
2.4499,2.3168,,,,,
2.4599,2.3168,,,,,
2.4699,2.3029,,,,,
2.4799,2.3029,,,,,
2.4899,2.3029,,,,,
2.4999,2.2883,,,,,
2.5099,2.2883,,,,,
2.5199,2.2883,,,,,
2.5299,2.2883,,,,,
2.5399,2.2727,,,2.6199,,
2.5499,2.2727,,,2.6199,,
2.5599,2.2727,,,2.6199,,
2.5699,2.2565,,,2.607,,
2.5799,2.2565,,,2.607,,
2.5899,2.2565,,,2.607,,
2.5999,2.2565,,,2.5919,,
2.6099,2.2394,,,2.5919,,
2.6199,2.2394,,,2.5919,,
2.6299,2.2394,,,2.5919,,
2.6399,2.222,,,2.5681,,
2.6499,2.222,,,2.5681,,
2.6599,2.222,,,2.5681,,
2.6699,2.2046,,,2.5337,,
2.6799,2.2046,,,2.5337,,
2.6899,2.2046,,,2.5337,,
2.6999,2.2046,,,2.5337,,
2.7099,2.1873,,,,,
2.7199,2.1873,,,,,
2.7299,2.1873,,,,,
2.7399,2.1703,,,,,
2.7499,2.1703,,,,,
2.7599,2.1703,,,,,
2.7699,2.1541,,,,,
2.7799,2.1541,,,2.4434,,
2.7899,2.1541,,,2.4434,,
2.7999,2.1384,,,2.4434,,
2.8099,2.1384,,,2.4118,,
2.8199,2.1384,,,2.4118,,
2.8299,2.1384,,,2.4118,,
2.8399,2.1232,,,2.4037,,
2.8499,2.1232,,,2.4037,,
2.8599,2.1232,,,2.4037,,
2.8699,2.1084,,,2.3853,,
2.8799,2.1084,,,2.3853,,
2.8899,2.1084,,,2.3853,,
2.8999,2.1084,,,2.3608,,
2.9099,2.0941,,,2.3608,,
2.9199,2.0941,,,2.3608,,
2.9299,2.0941,,,2.3608,,
2.9399,2.0795,,,2.3497,,
2.9499,2.0795,,,2.3497,,
2.9599,2.0795,,,2.3497,,
2.9699,2.065,,,2.3373,,
2.9799,2.065,,,2.3373,,
2.9899,2.065,,,2.3373,,
2.9999,2.065,,,2.3181,,
3.0099,2.05,,,2.3181,,
3.0199,2.05,,,2.3181,,
3.0299,2.05,,,2.3431,,
3.0399,2.0347,,,2.3431,,
3.0499,2.0347,,,2.3431,,
3.0599,2.0347,,,2.3431,,
3.0699,2.0189,,,2.3361,,
3.0799,2.0189,,,2.3361,,
3.0899,2.0189,,,2.3361,,
3.0999,2.0189,,,2.2816,,
3.1099,2.0027,,,2.2816,,
3.1199,2.0027,,,2.2816,,
3.1299,2.0027,,,2.2509,,
3.1399,1.9866,,,2.2509,,
3.1499,1.9866,,,2.2509,,
3.1599,1.9866,,,2.2509,,
3.1699,1.9702,,,2.2177,,
3.1799,1.9702,,,2.2177,,
3.1899,1.9702,,,2.2177,,
3.1999,1.9702,,,2.168,,
3.2099,1.9539,,,2.168,,
3.2199,1.9539,,,2.168,,
3.2299,1.9539,,,2.1369,,
3.2399,1.938,,,2.1369,,
3.2499,1.938,,,2.1369,,
3.2599,1.938,,,2.1369,,
3.2699,1.9222,,,2.1411,,
3.2799,1.9222,,,2.1411,,
3.2899,1.9222,,,2.1411,,
