,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
0,5.04,2.4023,,,2.4253,,
1,5.05,2.4023,,,2.4253,,
2,5.06,2.4023,,,2.4253,,
3,5.07,2.3911,,,2.4219,,
4,5.08,2.3911,,,2.4219,,
5,5.09,2.3911,,,2.4219,,
6,5.1,2.3911,,,2.4219,,
7,5.11,2.3799,,,2.4466,,
8,5.12,2.3799,,,2.4466,,
9,5.13,2.3799,,,2.4466,,
10,5.14,2.3676,,,2.4466,,
11,5.15,2.3676,,,2.4173,,
12,5.16,2.3676,,,2.4173,,
13,5.17,2.355,,,2.3847,,
14,5.18,2.355,,,2.3847,,
15,5.19,2.355,,,2.3847,,
16,5.2,2.355,,,2.3847,,
17,5.21,2.3413,,,2.4076,,
18,5.22,2.3413,,,2.4076,,
19,5.23,2.3413,,,2.4076,,
20,5.24,2.3275,,,2.4076,,
21,5.25,2.3275,,,2.3715,,
22,5.26,2.3275,,,2.3715,,
23,5.27,2.313,,,2.3329,,
24,5.28,2.313,,,2.3329,,
25,5.29,2.313,,,2.3329,,
26,5.3,2.313,,,2.3329,,
27,5.31,2.2985,,,2.3329,,
28,5.32,2.2985,,,2.327,,
29,5.33,2.2985,,,2.327,,
30,5.34,2.2845,,,2.3375,,
31,5.35,2.2845,,,2.3375,,
32,5.36,2.2845,,,2.3375,,
33,5.37,2.2703,,,2.3375,,
34,5.38,2.2703,,,2.3184,,
35,5.39,2.2703,,,2.3184,,
36,5.4,2.2703,,,2.3184,,
37,5.41,2.2571,,,2.3184,,
38,5.42,2.2571,,,2.3184,,
39,5.43,2.2571,,,2.3184,,
40,5.44,2.244,,,2.3066,,
41,5.45,2.244,,,2.2983,,
42,5.46,2.244,,,2.2983,,
43,5.47,2.2317,,,2.2983,,
44,5.48,2.2317,,,2.2829,,
45,5.49,2.2317,,,2.2829,,
46,5.5,2.2317,,,2.2829,,
47,5.51,2.2195,,,2.2712,,
48,5.52,2.2195,,,2.2712,,
49,5.53,2.2195,,,2.2712,,
50,5.54,2.2079,,,2.2507,,
51,5.55,2.2079,,,2.2507,,
52,5.56,2.2079,,,2.2507,,
53,5.57,2.1958,,,2.2464,,
54,5.58,2.1958,,,2.2464,,
55,5.59,2.1958,,,2.2464,,
56,5.6,2.1832,,,2.2464,,
57,5.61,2.1832,,,2.2312,,
58,5.62,2.1832,,,2.2312,,
59,5.63,2.1832,,,2.2312,,
60,5.64,2.1698,,,2.2053,,
61,5.65,2.1698,,,2.2053,,
62,5.66,2.1698,,,2.2053,,
63,5.67,2.1541,,,2.187,,
64,5.68,2.1541,,,2.187,,
65,5.69,2.1541,,,2.187,,
66,5.7,2.1541,,,2.187,,
67,5.71,2.1377,,,2.1695,,
68,5.72,2.1377,,,2.1695,,
69,5.73,2.1377,,,2.1695,,
70,5.74,2.1197,,,2.1587,,
71,5.75,2.1197,,,2.1587,,
72,5.76,2.1197,,,2.1587,,
73,5.77,2.101,,,2.1441,,
74,5.78,2.101,,,2.1441,,
75,5.79,2.101,,,2.1441,,
76,5.8,2.101,,,2.1441,,
77,5.81,2.0818,,,2.1142,,
