timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
3.7435,2.569,,,3.0749,,
3.7535,2.569,,,3.0749,,
3.7635,2.569,,,3.0806,,
3.7735,2.5629,,,3.0806,,
3.7835,2.5629,,,3.0806,,
3.7935,2.5629,,,3.0806,,
3.8035,2.5542,,,3.0044,,
3.8135,2.5542,,,3.0044,,
3.8235,2.5542,,,3.0044,,
3.8335,2.5426,,,3.0159,,
3.8435,2.5426,,,3.0159,,
3.8535,2.5426,,,3.0159,,
3.8635,2.5426,,,2.9842,,
3.8735,2.5287,,,2.9842,,
3.8835,2.5287,2.6337,,2.9842,,
3.8935,2.5287,2.6337,,2.9842,,
3.9035,2.513,2.6337,,2.9348,,
3.9135,2.513,2.6337,,2.9348,,
3.9235,2.513,,,2.9589,,
3.9335,2.4956,,,2.9589,,
3.9435,2.4956,,,2.9589,,
3.9535,2.4956,,,2.9589,,
3.9635,2.4956,,,2.9947,,
3.9735,2.4771,,,2.9947,,
3.9835,2.4771,2.6474,,2.9947,,
3.9935,2.4771,2.6474,,2.9947,,
4.0035,2.458,2.6474,,2.9947,,
4.0135,2.458,2.6474,,2.9447,,
4.0235,2.458,2.6474,,2.9447,,
4.0335,2.458,,,2.8878,,
4.0435,2.4387,,,2.8878,,
4.0535,2.4387,,,2.8878,,
4.0635,2.4387,,,2.8703,,
4.0735,2.4201,,,2.8703,,
4.0835,2.4201,,,2.8703,,
4.0935,2.4201,,,2.8703,,
4.1035,2.4023,,,2.8474,,
4.1135,2.4023,,,2.8474,,
4.1235,2.4023,2.4333,,2.8067,,
4.1335,2.4023,2.4333,,2.8067,,
4.1435,2.3856,2.4333,,2.8067,,
4.1535,2.3856,,,2.8067,,
4.1635,2.3856,,,2.7829,,
4.1735,2.37,,,2.7829,,
4.1835,2.37,,,2.7829,,
4.1935,2.37,,,2.7829,,
4.2035,2.3553,,,2.7611,,
4.2135,2.3553,,,2.7611,,
4.2235,2.3553,,,2.7611,,
4.2335,2.3413,,,2.7185,,
4.2435,2.3413,,,2.7185,,
4.2535,2.3413,,,2.7185,,
4.2635,2.3413,,,2.7185,,
4.2735,2.3276,,,2.6655,,
4.2835,2.3276,,,2.6655,,
4.2935,2.3276,,,2.6655,,
4.3035,2.3138,,,2.6908,,
4.3135,2.3138,,,2.6908,,
4.3235,2.3138,2.367,,2.6908,,
4.3335,2.2994,2.367,,2.6969,,
4.3435,2.2994,2.367,,2.6969,,
4.3535,2.2994,2.3965,,2.6969,,
4.3635,2.2994,2.3965,,2.6296,,
4.3735,2.2845,2.3965,,2.6296,,
4.3835,2.2845,2.3965,,2.6296,,
4.3935,2.2845,2.4001,,2.6296,,
4.4035,2.2687,2.4001,,2.5604,,
4.4135,2.2687,2.4001,,2.5604,,
4.4235,2.2687,2.4241,,2.5604,,
4.4335,2.2523,2.4241,,2.5419,,
4.4435,2.2523,2.4241,,2.5419,,
4.4535,2.2523,2.4005,,2.5419,,
4.4635,2.2523,2.4005,,2.5685,,
4.4735,2.2354,2.4005,,2.5685,,
4.4835,2.2354,2.4005,,2.5685,,
4.4935,2.2354,2.3565,,2.5685,,
4.5035,2.2182,2.3565,,2.568,,
4.5135,2.2182,2.3565,,2.568,,
4.5235,2.2182,,,2.568,,
4.5335,2.201,,,2.568,,
4.5435,2.201,,,2.5338,,
4.5535,2.201,,,2.5338,,
4.5635,2.201,,,2.5338,,
4.5735,2.1841,,,2.4845,,
4.5835,2.1841,,,2.4845,,
4.5935,2.1841,,,2.4845,,
4.6035,2.1676,,,2.4836,,
4.6135,2.1676,,,2.4836,,
4.6235,2.1676,,,2.4836,,
4.6335,2.1514,,,2.515,,
4.6435,2.1514,,,2.515,,
4.6535,2.1514,,,2.515,,
4.6635,2.1514,,,2.5354,,
4.6735,2.1359,,,2.5354,,
4.6835,2.1359,,,2.5354,,
4.6935,2.1359,,,2.4768,,
4.7035,2.1209,,,2.4768,,
4.7135,2.1209,,,2.4768,,
4.7235,2.1209,,,2.4206,,
4.7335,2.1209,,,2.4206,,
4.7435,2.1063,,,2.4206,,
4.7535,2.1063,,,2.4206,,
4.7635,2.1063,,,2.3936,,
4.7735,2.0917,,,2.3936,,
4.7835,2.0917,,,2.3936,,
4.7935,2.0917,,,2.4011,,
4.8035,2.0772,,,2.4011,,
4.8135,2.0772,,,2.4011,,
4.8235,2.0772,,,2.4011,,
4.8335,2.0772,,,2.4298,,
4.8435,2.0624,,,2.4298,,
4.8535,2.0624,,,2.4298,,
4.8635,2.0624,,,2.4148,,
4.8735,2.0473,,,2.4148,,
4.8835,2.0473,,,2.4148,,
4.8935,2.0473,,,2.4148,,
4.9035,2.0317,,,2.3999,,
4.9135,2.0317,,,2.3999,,
4.9235,2.0317,2.0839,,2.3999,,
4.9335,2.0158,2.0839,,2.3815,,
4.9435,2.0158,2.0839,,2.3815,,
4.9535,2.0158,2.1439,,2.3815,,
4.9635,2.0158,2.1439,,2.3561,,
4.9735,1.9997,2.1439,,2.3561,,
4.9835,1.9997,,,2.3561,,
4.9935,1.9997,,,2.3526,,
5.0035,1.9835,,,2.3526,,
5.0135,1.9835,,,2.3526,,
5.0235,1.9835,,,2.3526,,
5.0335,1.9675,,,2.3546,,
5.0435,1.9675,,,2.3546,,
5.0535,1.9675,1.9255,,2.3546,,
5.0635,1.9675,1.9255,,2.3045,,
5.0735,1.9512,1.9255,,2.3045,,
5.0835,1.9512,,,2.3045,,
5.0935,1.9512,,,2.3045,,1.9544
5.1035,1.9355,,,2.2565,,1.9544
