,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
86,3.3868,1.7907,1.8113,,2.0863,,
87,3.3968,1.7907,1.8113,,2.0863,,
88,3.4068,1.7664,1.8733,,2.0863,,
89,3.4168,1.7664,1.8733,,2.0396,,
90,3.4268,1.7664,1.8733,,2.0396,,
91,3.4368,1.7425,1.8733,,2.0396,,
92,3.4468,1.7425,1.8733,,2.0396,,
93,3.4568,1.7425,1.8733,,2.0396,,
94,3.4668,1.7425,1.8733,,2.0238,,
95,3.4768,1.7185,1.8259,,2.0238,,
96,3.4868,1.7185,1.8259,,2.0124,,
97,3.4968,1.7185,1.8259,,2.0124,,
98,3.5068,1.6943,1.7,,2.0124,,
99,3.5168,1.6943,1.7,,1.9843,,
100,3.5268,1.6943,1.7,,1.9843,,
101,3.5368,1.6699,1.6849,,1.9843,,
102,3.5468,1.6699,1.6849,,1.9843,,
103,3.5568,1.6699,1.6849,,1.9843,,1.927
104,3.5668,1.6454,1.6849,,1.9566,,1.927
105,3.5768,1.6454,1.6558,,1.9566,,1.927
106,3.5868,1.6454,1.6558,,1.9032,,1.927
107,3.5968,1.6454,1.6558,,1.9032,,1.927
108,3.6068,1.6206,1.6118,,1.9032,,1.927
109,3.6168,1.6206,1.6118,,1.9032,,1.927
110,3.6268,1.6206,1.6118,,1.8544,,1.927
111,3.6368,1.5958,1.6118,,1.8544,,1.927
112,3.6468,1.5958,1.5919,,1.8544,,1.927
113,3.6568,1.5958,1.5919,,1.8194,,1.6438
114,3.6668,1.5708,1.5919,,1.8194,,1.6438
115,3.6768,1.5708,,,1.8194,,1.6438
116,3.6868,1.5708,,,1.7805,,1.6438
117,3.6968,1.5708,,,1.7805,,1.6438
118,3.7068,1.546,,1.5482,1.7805,,1.6438
119,3.7168,1.546,,1.5482,1.7805,,1.6438
120,3.7268,1.546,,1.5482,1.7328,,1.6438
121,3.7368,1.5214,1.535,1.505,1.7328,,1.6438
122,3.7468,1.5214,1.535,1.505,1.7328,,1.6438
123,3.7568,1.5214,1.535,1.505,1.7093,,1.6438
124,3.7668,1.4971,1.535,1.505,1.7093,,1.6438
125,3.7768,1.4971,1.504,1.4815,1.7093,,1.4916
126,3.7868,1.4971,1.504,1.4815,1.7007,,1.4916
127,3.7968,1.4971,1.504,1.4815,1.7007,,1.4916
128,3.8068,1.4729,1.4667,1.4442,1.7007,,1.4916
129,3.8168,1.4729,1.4667,1.4442,1.7007,,1.4916
130,3.8268,1.4729,1.4667,1.4442,1.6586,,1.4916
131,3.8368,1.449,1.4667,1.4442,1.6586,,1.4916
132,3.8468,1.449,1.4375,1.4042,1.6586,,1.4916
133,3.8568,1.449,1.4375,1.4042,1.603,,1.4916
134,3.8668,1.449,1.4375,1.4042,1.603,,1.4916
135,3.8768,1.4255,1.4074,1.3528,1.603,,1.3808
136,3.8868,1.4255,1.4074,1.3528,1.5798,,1.3808
137,3.8968,1.4255,1.4074,1.3528,1.5798,,1.3808
138,3.9068,1.4023,1.4177,1.3112,1.5798,,1.3808
139,3.9168,1.4023,1.4177,1.3112,1.5727,,1.3808
140,3.9268,1.4023,1.4177,1.3112,1.5727,,1.3808
141,3.9368,1.3793,1.4177,1.3112,1.5727,,1.3808
142,3.9468,1.3793,,1.2799,1.5727,,1.3808
143,3.9568,1.3793,,1.2799,1.556,,1.3808
144,3.9668,1.3564,,1.2019,1.556,,1.3808
145,3.9768,1.3564,,1.2019,1.556,,1.3808
146,3.9868,1.3564,,1.2019,1.5331,,1.3808
147,3.9968,1.3564,,1.2019,1.5331,,1.285
148,4.0068,1.3335,,1.1151,1.5331,,1.285
149,4.0168,1.3335,,1.1151,1.4865,,1.285
150,4.0268,1.3335,,1.1151,1.4865,,1.285
151,4.0368,1.3105,,1.1151,1.4865,,1.285
152,4.0468,1.3105,,1.0565,1.4865,,1.285
153,4.0568,1.3105,,1.0565,1.4403,,1.285
154,4.0668,1.2875,,1.0565,1.4403,,1.285
155,4.0768,1.2875,,1.017,1.4403,,1.285
156,4.0868,1.2875,,1.017,1.4225,,1.285
157,4.0968,1.2875,,1.017,1.4225,,1.1936
158,4.1068,1.2646,,0.9994,1.4225,,1.1936
159,4.1168,1.2646,,0.9994,1.4104,,1.1936
160,4.1268,1.2646,,0.9994,1.4104,,1.1936
161,4.1368,1.2417,,0.9994,1.4104,,1.1936
162,4.1468,1.2417,,0.9798,1.4104,,1.1936
163,4.1568,1.2417,,0.9798,1.3953,,1.1936
164,4.1668,1.2189,,0.9798,1.3953,,1.1936
165,4.1768,1.2189,,0.9418,1.3953,,1.1936
166,4.1868,1.2189,,0.9418,,,1.1936
167,4.1968,1.2189,,0.9418,,,1.1936
168,4.2068,1.1963,,0.933,,,1.0922
169,4.2168,1.1963,,0.933,,,1.0922
170,4.2268,1.1963,,0.933,,,1.0922
171,4.2368,1.174,,0.9316,,,1.0922
172,4.2468,1.174,,0.9316,,,1.0922
173,4.2568,1.174,,0.9316,,,1.0922
174,4.2668,1.1519,,0.9316,,,1.0922
175,4.2768,1.1519,,0.8829,,,1.0922
176,4.2868,1.1519,,0.8829,1.1922,,1.0922
177,4.2968,1.1519,,0.8829,1.1922,,1.0922
178,4.3068,1.1302,,0.8407,1.1922,,1.0922
179,4.3168,1.1302,,0.8407,1.1922,,1.0922
180,4.3268,1.1302,,0.8407,1.1528,,1.0922
181,4.3368,1.1088,,0.8378,1.1528,,1.0922
182,4.3468,1.1088,,0.8378,1.1528,,1.0922
183,4.3568,1.1088,,0.8378,1.1528,,1.0922
184,4.3668,1.0878,,0.8378,1.0927,,1.0922
185,4.3768,1.0878,,0.824,1.0927,,1.0922
186,4.3868,1.0878,,0.824,1.0419,,1.0922
187,4.3968,1.0878,,0.824,1.0419,,1.0922
188,4.4068,1.0669,,0.7879,1.0419,,1.0922
189,4.4168,1.0669,,0.7879,1.0088,1.0904,1.0922
190,4.4268,1.0669,,0.7879,1.0088,1.0904,1.0922
191,4.4368,1.0464,,0.7879,1.0088,1.0904,1.0922
192,4.4468,1.0464,,0.7375,1.0088,1.0904,1.0922
193,4.4568,1.0464,,0.7375,0.9828,1.0219,1.0922
194,4.4668,1.0261,,0.7375,0.9828,1.0219,1.0922
195,4.4768,1.0261,,0.6689,0.9828,1.0219,1.0922
196,4.4868,1.0261,,0.6689,0.968,0.9302,1.0922
197,4.4968,1.0261,,0.6689,0.968,0.9302,1.0922
198,4.5068,1.0062,,0.6689,0.968,0.9302,1.0922
199,4.5168,1.0062,,0.6689,0.968,0.9302,1.0922
200,4.5268,1.0062,,0.6689,0.9504,0.9468,1.0922
201,4.5368,0.9865,,0.6689,0.9504,0.9468,0.9862
202,4.5468,0.9865,,0.6341,0.9504,0.9468,0.9862
203,4.5568,0.9865,,0.6341,,0.9072,0.9862
204,4.5668,0.9671,,0.6341,,0.9072,0.9862
205,4.5768,0.9671,,0.6143,,0.9072,0.9862
206,4.5868,0.9671,,0.6143,,0.8004,0.9862
207,4.5968,0.9671,,0.6143,,0.8004,0.9862
208,4.6068,0.9479,,0.5851,,0.8004,0.9862
209,4.6168,0.9479,,0.5851,,0.752,0.9862
210,4.6268,0.9479,,0.5851,,0.752,0.9862
