timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
3.0539,2.5762,,,2.876,,
3.0639,2.5762,,,2.876,,
3.0739,2.5688,,,2.876,,
3.0839,2.5688,,,2.8656,,
3.0939,2.5688,,,2.8656,,
3.1039,2.5586,,,2.8656,,
3.1139,2.5586,,,2.841,,
3.1239,2.5586,,,2.841,,
3.1339,2.5457,,,2.841,,
3.1439,2.5457,,,2.841,,
3.1539,2.5457,,,2.8191,,
3.1639,2.5457,,,2.8191,,
3.1739,2.5302,,,2.8191,,
3.1839,2.5302,,,2.8014,,
3.1939,2.5302,,,2.8014,,
3.2039,2.5121,,,2.8014,,
3.2139,2.5121,,,2.7855,,
3.2239,2.5121,,,2.7855,,
3.2339,2.4915,3.0297,,2.7855,,
3.2439,2.4915,3.0297,,2.7855,,
3.2539,2.4915,3.0297,,2.788,,
3.2639,2.4915,3.0297,,2.788,,
3.2739,2.4684,2.9715,,2.788,,
3.2839,2.4684,2.9715,,2.7453,,
3.2939,2.4684,2.9715,,2.7453,,
3.3039,2.4431,2.9422,,2.7453,,
3.3139,2.4431,2.9422,,2.6782,,
3.3239,2.4431,2.9422,,2.6782,,
3.3339,2.4159,2.9422,,2.6782,,
3.3439,2.4159,2.9125,,2.6594,,
3.3539,2.4159,2.9125,,2.6594,,
3.3639,2.4159,2.9125,,2.6594,,
3.3739,2.3871,2.8364,,2.6594,,
3.3839,2.3871,2.8364,,2.6588,,
3.3939,2.3871,2.8364,,2.6588,,
3.4039,2.3574,2.8364,,2.6588,,
3.4139,2.3574,2.7365,,2.6326,,
3.4239,2.3574,2.7365,,2.6326,,
3.4339,2.3274,2.7365,,2.6326,,
3.4439,2.3274,2.67,,2.6326,,
3.4539,2.3274,2.67,,2.6134,,
3.4639,2.3274,2.67,,2.6134,,
3.4739,2.2979,2.641,,2.6134,,
3.4839,2.2979,2.641,,2.6223,,
3.4939,2.2979,2.641,,2.6223,,
3.5039,2.2691,2.5834,,2.6223,,
3.5139,2.2691,2.5834,,2.612,,
3.5239,2.2691,2.5834,,2.612,,
3.5339,2.2415,2.5834,,2.612,,
3.5439,2.2415,2.5088,,2.612,,
3.5539,2.2415,2.5088,,2.5845,,
3.5639,2.2415,2.479,,2.5845,,
3.5739,2.2152,2.479,,2.5845,,
3.5839,2.2152,2.479,,2.551,,
3.5939,2.2152,2.479,,2.551,,
3.6039,2.19,2.479,,2.551,,
3.6139,2.19,2.4311,,2.551,,
3.6239,2.19,2.4311,,2.5261,,
3.6339,2.1656,2.3853,,2.5261,,
3.6439,2.1656,2.3853,,2.5261,,
3.6539,2.1656,2.3853,,2.4632,,
3.6639,2.1656,2.3853,,2.4632,,
3.6739,2.1417,2.3679,,2.4632,,
3.6839,2.1417,2.3679,,2.3918,,
