,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
0,2.837,2.3122,,,2.7712,,
1,2.847,2.3122,,,2.7712,,
2,2.857,2.3122,,,2.7712,,
3,2.867,2.3122,,,2.8102,,
4,2.877,2.2833,,,2.8102,,
5,2.887,2.2833,,,2.8102,,
6,2.897,2.2833,,,2.8102,,
7,2.907,2.2546,,,2.7252,,
8,2.917,2.2546,,,2.7252,,
9,2.927,2.2546,,,2.7252,,
10,2.937,2.227,,,2.7252,,
11,2.947,2.227,,,2.5937,,
12,2.957,2.227,,,2.5937,,
13,2.967,2.227,,,2.5639,,
14,2.977,2.2004,,,2.5639,,
15,2.987,2.2004,,,2.5639,,
16,2.997,2.2004,,,2.5759,,
17,3.007,2.1749,,,2.5759,,
18,3.017,2.1749,,,2.5759,,
19,3.027,2.1749,,,2.5759,,
20,3.037,2.1505,,,2.566,,
21,3.047,2.1505,,,2.566,,
22,3.057,2.1505,,,2.566,,
23,3.067,2.1265,,,2.566,,
24,3.077,2.1265,,,2.4635,,
25,3.087,2.1265,,,2.4635,,
26,3.097,2.1265,,,2.4635,,
27,3.107,2.1028,,,2.4092,,
28,3.117,2.1028,2.2275,,2.4092,,
29,3.127,2.1028,2.2275,,2.4092,,
30,3.137,2.0788,2.2275,,2.4949,,
31,3.147,2.0788,2.2275,,2.4949,,
32,3.157,2.0788,2.1636,,2.4949,,
33,3.167,2.0788,2.1636,,2.4949,,
34,3.177,2.0543,2.1636,,2.4835,,
35,3.187,2.0543,2.1961,,2.4835,,
36,3.197,2.0543,2.1961,,2.4152,,
37,3.207,2.0292,2.1961,,2.4152,,
38,3.217,2.0292,2.1961,,2.4152,,
39,3.227,2.0292,2.2186,,2.3967,,
40,3.237,2.0034,2.2186,,2.3967,,
41,3.247,2.0034,2.2186,,2.3967,,
42,3.257,2.0034,2.1606,,2.3967,,
43,3.267,2.0034,2.1606,,2.34,,
44,3.277,1.9771,2.1606,,2.34,,
45,3.287,1.9771,2.1606,,2.34,,
46,3.297,1.9771,2.1606,,2.2677,,
47,3.307,1.9504,,,2.2677,,
48,3.317,1.9504,,,2.2677,,
49,3.327,1.9504,,,2.2282,,
50,3.337,1.9235,,,2.2282,,
51,3.347,1.9235,,,2.2282,,
