,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
0,3.9569,2.3194,,,2.2961,,
1,3.9669,2.3194,,,2.2961,,
2,3.9769,2.2999,,,2.2961,,
3,3.9869,2.2999,,,2.2961,,
4,3.9969,2.2999,,,2.2644,,
5,4.0069,2.2808,,,2.2644,,
6,4.0169,2.2808,,,2.2644,,
7,4.0269,2.2808,,,2.2916,,
8,4.0369,2.2615,,,2.2916,,
9,4.0469,2.2615,,,2.2916,,
10,4.0569,2.2615,,,,,
11,4.0669,2.2426,,,,,
12,4.0769,2.2426,,,,,
13,4.0869,2.2426,,,,,
14,4.0969,2.2426,,,,,
15,4.1069,2.2229,,,,,
16,4.1169,2.2229,,,,,
17,4.1269,2.2229,,,,,
18,4.1369,2.2039,,,,,
19,4.1469,2.2039,,,,,
20,4.1569,2.2039,,,,,
21,4.1669,2.2039,,,,,
22,4.1769,2.1844,,,,,
23,4.1869,2.1844,,,2.1766,,
24,4.1969,2.1844,,,2.1766,,
25,4.2069,2.1648,,,2.1766,,
26,4.2169,2.1648,,,2.1766,,
27,4.2269,2.1648,,,2.1619,,
28,4.2369,2.1451,,,2.1619,,
29,4.2469,2.1451,,,2.1619,,
30,4.2569,2.1451,,,2.159,,
31,4.2669,2.1257,,,2.159,,
32,4.2769,2.1257,,,2.159,,
33,4.2869,2.1257,,,2.159,,
34,4.2969,2.1257,,,2.159,,
35,4.3069,2.1056,,,2.1214,,
36,4.3169,2.1056,,,2.1214,,
37,4.3269,2.1056,,,2.1214,,
38,4.3369,2.086,,,2.1214,,
39,4.3469,2.086,,,2.1281,,
40,4.3569,2.086,,,,,
41,4.3669,2.086,,,,,
42,4.3769,2.0659,,,,,
43,4.3869,2.0659,,,,,
44,4.3969,2.0659,,,,,
45,4.4069,2.0465,,,,,
46,4.4169,2.0465,,,,,
47,4.4269,2.0465,,,,,
48,4.4369,2.0267,,,,,
49,4.4469,2.0267,,,,,
50,4.4569,2.0267,,,,,
51,4.4669,2.0267,,,,,
52,4.4769,2.0075,,,,,
53,4.4869,2.0075,,,1.9972,,
54,4.4969,2.0075,,,1.9972,,
55,4.5069,1.9879,,,1.9972,,
56,4.5169,1.9879,,,1.9972,,
57,4.5269,1.9879,,,,,
58,4.5369,1.9689,,,,,
59,4.5469,1.9689,,,,,
60,4.5569,1.9689,,,,,
61,4.5669,1.9689,,,,,
62,4.5769,1.9495,,,,,
63,4.5869,1.9495,,,,,
64,4.5969,1.9495,,,,,
65,4.6069,1.9308,,,,,
66,4.6169,1.9308,,,,,
67,4.6269,1.9308,,,,,
68,4.6369,1.9117,,,,,
69,4.6469,1.9117,,,,,
70,4.6569,1.9117,,,,,
71,4.6669,1.9117,,,,,
72,4.6769,1.8928,,,,,
73,4.6869,1.8928,,,,,
74,4.6969,1.8928,,,,,
75,4.7069,1.8736,,,,,
76,4.7169,1.8736,,,,,
77,4.7269,1.8736,,,,,
78,4.7369,1.8546,,,,,
79,4.7469,1.8546,,,,,
80,4.7569,1.8546,,,,,
81,4.7669,1.8546,,,,,
82,4.7769,1.835,,,,,
83,4.7869,1.835,,,,,
84,4.7969,1.835,,,,,
85,4.8069,1.8158,,,,,
86,4.8169,1.8158,,,,,
87,4.8269,1.8158,,,,,
88,4.8369,1.7962,,,,,
89,4.8469,1.7962,1.7677,,,,
90,4.8569,1.7962,1.7677,,,,
91,4.8669,1.7962,1.7677,,,,
92,4.8769,1.7771,1.7677,,,,
93,4.8869,1.7771,,,,,
94,4.8969,1.7771,,,,,
95,4.9069,1.7573,,,,,
96,4.9169,1.7573,,,,,
97,4.9269,1.7573,,,,,
98,4.9369,1.7378,,,,,
99,4.9469,1.7378,1.7135,,,,
100,4.9569,1.7378,1.7135,,,,
101,4.9669,1.7378,1.7135,,,,
102,4.9769,1.7183,1.7135,,,,
103,4.9869,1.7183,1.6786,,,,
104,4.9969,1.7183,1.6786,,,,
105,5.0069,1.6992,1.6786,,,,
106,5.0169,1.6992,1.6689,,,,
107,5.0269,1.6992,1.6689,,,,
108,5.0369,1.6799,1.6689,,,,
109,5.0469,1.6799,1.6689,,,,
110,5.0569,1.6799,1.6504,,,,
111,5.0669,1.6799,1.6504,,,,
112,5.0769,1.6612,1.6504,,,,
113,5.0869,1.6612,1.6184,,,,
114,5.0969,1.6612,1.6184,,,,
115,5.1069,1.6422,1.6184,,,,
116,5.1169,1.6422,1.594,,,,
117,5.1269,1.6422,1.594,,,,
118,5.1369,1.6237,1.594,,,,
119,5.1469,1.6237,1.5848,,,,
120,5.1569,1.6237,1.5848,,,,
121,5.1669,1.6237,1.5848,,,,
122,5.1769,1.6052,1.5848,,,,
123,5.1869,1.6052,1.5787,,,,
124,5.1969,1.6052,1.5787,,,,
125,5.2069,1.587,1.5787,,,,
126,5.2169,1.587,1.5787,,,,
127,5.2269,1.587,,,,,
128,5.2369,1.5683,,,,,
129,5.2469,1.5683,,,,,
130,5.2569,1.5683,,,,,
131,5.2669,1.5683,,,,,
132,5.2769,1.5498,,,,,
133,5.2869,1.5498,1.5178,,,,
134,5.2969,1.5498,1.5178,,,,
135,5.3069,1.5308,1.5178,,,,
136,5.3169,1.5308,1.4872,,,,
137,5.3269,1.5308,1.4872,,1.5572,,
138,5.3369,1.5122,1.4872,,1.5572,,
139,5.3469,1.5122,1.4322,,1.5572,,
140,5.3569,1.5122,1.4322,,1.5572,,
141,5.3669,1.493,1.4322,,1.5572,,
142,5.3769,1.493,1.4322,,1.5572,,
143,5.3869,1.493,1.4284,,,,
144,5.3969,1.493,1.4284,,,,
145,5.4069,1.4742,1.4284,,,,
146,5.4169,1.4742,1.4551,,,,
147,5.4269,1.4742,1.4551,,,,
148,5.4369,1.4551,1.4551,,,,
149,5.4469,1.4551,,,,,
150,5.4569,1.4551,,,,,
151,5.4669,1.4551,,,,,
152,5.4769,1.4362,,,,,
153,5.4869,1.4362,,,,,
154,5.4969,1.4362,,,,,
155,5.5069,1.4172,,,,,
156,5.5169,1.4172,,,,,
157,5.5269,1.4172,,,,,
158,5.5369,1.3988,,,,,
159,5.5469,1.3988,,,,,
160,5.5569,1.3988,,,,,
161,5.5669,1.3988,,,,,
162,5.5769,1.3801,,,,,
163,5.5869,1.3801,,,,,
164,5.5969,1.3801,,,,,
165,5.6069,1.3618,,,,,
166,5.6169,1.3618,,,,,
167,5.6269,1.3618,,,,,
168,5.6369,1.3435,,,,,
169,5.6469,1.3435,,,,,
170,5.6569,1.3435,,,,,
171,5.6669,1.3435,,,,,
172,5.6769,1.3252,,,,,
173,5.6869,1.3252,,,,,
174,5.6969,1.3252,,,,,
175,5.7069,1.3068,,,,,
176,5.7169,1.3068,,,,,
177,5.7269,1.3068,,,,,
178,5.7369,1.2893,,,,,
179,5.7469,1.2893,,,,,
180,5.7569,1.2893,,,,,
181,5.7669,1.2893,,,,,
182,5.7769,1.2712,,,,,
183,5.7869,1.2712,,,,,
184,5.7969,1.2712,,,,,
185,5.8069,1.2532,,,,,
186,5.8169,1.2532,,,,,
187,5.8269,1.2532,,,,,
188,5.8369,1.2347,,,,,
189,5.8469,1.2347,,,,,
190,5.8569,1.2347,,,,,1.2866
191,5.8669,1.2347,,,,,1.2866
192,5.8769,1.2169,,,,,1.2866
193,5.8869,1.2169,,,,,1.2866
194,5.8969,1.2169,,,,,1.2866
195,5.9069,1.1985,,,,,1.2866
196,5.9169,1.1985,,,,,1.2866
197,5.9269,1.1985,,,,,1.2866
198,5.9369,1.1805,,,,,1.2866
199,5.9469,1.1805,,,,,1.2866
200,5.9569,1.1805,,,,,1.2866
201,5.9669,1.1622,,,,,1.0522
202,5.9769,1.1622,,,,,1.0522
203,5.9869,1.1622,1.0276,,,,1.0522
204,5.9969,1.1622,1.0276,,,,1.0522
205,6.0069,1.1444,1.0276,,,,1.0522
206,6.0169,1.1444,0.9988,,,,1.0522
207,6.0269,1.1444,0.9988,,,,1.0522
208,6.0369,1.1263,0.9988,,,,1.0522
209,6.0469,1.1263,0.9848,,,,1.0522
210,6.0569,1.1263,0.9848,,,,1.0522
211,6.0669,1.1085,0.9848,,,,1.0522
212,6.0769,1.1085,0.9848,,,,1.0522
213,6.0869,1.1085,0.9735,,1.1152,,0.9808
214,6.0969,1.1085,0.9735,,1.1152,,0.9808
215,6.1069,1.0908,0.9735,,1.1152,,0.9808
216,6.1169,1.0908,0.9655,,1.0688,,0.9808
217,6.1269,1.0908,0.9655,,1.0688,,0.9808
218,6.1369,1.0734,0.9655,,1.0688,,0.9808
219,6.1469,1.0734,0.9488,,1.0688,,0.9808
220,6.1569,1.0734,0.9488,,,,0.9808
221,6.1669,1.0734,0.9488,,,,0.9808
222,6.1769,1.0562,0.9264,,,,0.896
223,6.1869,1.0562,0.9264,,,,0.896
224,6.1969,1.0562,0.9264,,,,0.896
225,6.2069,1.0395,0.9264,,,,0.896
226,6.2169,1.0395,0.9083,,,,0.896
227,6.2269,1.0395,0.9083,,1.0459,,0.896
228,6.2369,1.0223,0.9083,,1.0459,,0.896
229,6.2469,1.0223,0.8948,,1.0459,,0.896
230,6.2569,1.0223,0.8948,,1.0354,,0.896
231,6.2669,1.0223,0.8948,,1.0354,,0.896
232,6.2769,1.0058,0.8948,,1.0354,,0.896
233,6.2869,1.0058,0.8718,,,,0.8244
234,6.2969,1.0058,0.8718,,,,0.8244
235,6.3069,0.9889,0.8718,,,,0.8244
236,6.3169,0.9889,0.8409,,,,0.8244
237,6.3269,0.9889,0.8409,,,,0.8244
238,6.3369,0.9722,0.8409,,,,0.8244
239,6.3469,0.9722,0.8409,,,,0.8244
240,6.3569,0.9722,0.8135,,0.9846,,0.8244
241,6.3669,0.9722,0.8135,,0.9846,,0.8244
242,6.3769,0.9552,0.7971,,0.9846,,0.8244
243,6.3869,0.9552,0.7971,,0.9497,,0.7754
244,6.3969,0.9552,0.7971,,0.9497,,0.7754
245,6.4069,0.9388,,,0.9497,,0.7754
246,6.4169,0.9388,,,0.9497,,0.7754
247,6.4269,0.9388,,,0.9497,,0.7754
248,6.4369,0.922,,,0.9497,,0.7754
249,6.4469,0.922,,,0.9497,,0.7754
250,6.4569,0.922,,,0.9144,,0.7754
251,6.4669,0.922,,,0.9144,,0.7754
252,6.4769,0.9057,,,0.9144,,0.7754
253,6.4869,0.9057,,,0.9053,,0.7754
254,6.4969,0.9057,,,0.9053,,0.7754
255,6.5069,0.8892,,,0.9053,,0.7262
256,6.5169,0.8892,,,0.9053,,0.7262
257,6.5269,0.8892,,,,,0.7262
258,6.5369,0.8734,,,,,0.7262
259,6.5469,0.8734,,,,,0.7262
260,6.5569,0.8734,,,,,0.7262
261,6.5669,0.8734,,,,,0.7262
262,6.5769,0.8574,,,,,0.7262
263,6.5869,0.8574,,,,,0.7262
264,6.5969,0.8574,,,,,0.7262
265,6.6069,0.842,,,,,0.6694
266,6.6169,0.842,,,,,0.6694
267,6.6269,0.842,,,,,0.6694
268,6.6369,0.8265,,,,,0.6694
269,6.6469,0.8265,,,,,0.6694
270,6.6569,0.8265,,,0.7914,,0.6694
271,6.6669,0.8265,,,0.7914,,0.6694
272,6.6769,0.8118,,,0.7914,,0.6694
273,6.6869,0.8118,,,,,0.6694
274,6.6969,0.8118,,,,,0.6694
275,6.7069,0.7969,,,,,0.6694
276,6.7169,0.7969,,,,,0.6266
277,6.7269,0.7969,,,,,0.6266
278,6.7369,0.7828,,,,,0.6266
279,6.7469,0.7828,,,,,0.6266
280,6.7569,0.7828,,,,,0.6266
281,6.7669,0.7828,,,,,0.6266
282,6.7769,0.7686,,,,,0.6266
283,6.7869,0.7686,,,,,0.6266
284,6.7969,0.7686,,,,,0.6266
285,6.8069,0.7549,,,,,0.6266
286,6.8169,0.7549,,,,,0.6266
287,6.8269,0.7549,,,,,0.5848
288,6.8369,0.7409,,,,,0.5848
289,6.8469,0.7409,,,,,0.5848
290,6.8569,0.7409,,,,,0.5848
291,6.8669,0.7409,,,,,0.5848
292,6.8769,0.7277,,,,,0.5848
293,6.8869,0.7277,,,,,0.5848
294,6.8969,0.7277,,,,,0.5848
295,6.9069,0.714,,,,,0.5848
296,6.9169,0.714,,,,,0.5848
297,6.9269,0.714,,,,,0.5848
298,6.9369,0.7011,,,,,0.5556
299,6.9469,0.7011,,,,,0.5556
300,6.9569,0.7011,,,,,0.5556
301,6.9669,0.6885,,,,,0.5556
302,6.9769,0.6885,,,,,0.5556
303,6.9869,0.6885,,,,,0.5556
304,6.9969,0.6885,,,,,0.5556
