,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
174,4.2668,1.1519,,,1.2342,,1.0922
175,4.2768,1.1519,,,1.2342,,1.0922
176,4.2868,1.1519,,,1.1826,,1.0922
177,4.2968,1.1519,,,1.1826,,1.0922
178,4.3068,1.1302,,,1.1826,,1.0922
179,4.3168,1.1302,,,1.1826,,1.0922
180,4.3268,1.1302,,,1.1488,,1.0922
181,4.3368,1.1088,,,1.1488,,1.0922
182,4.3468,1.1088,,,1.1488,,1.0922
183,4.3568,1.1088,,,1.1488,,1.0922
184,4.3668,1.0878,,,1.1006,,1.0922
185,4.3768,1.0878,,,1.1006,,1.0922
186,4.3868,1.0878,,,1.0352,,1.0922
187,4.3968,1.0878,,,1.0352,,1.0922
188,4.4068,1.0669,,,1.0352,,1.0922
189,4.4168,1.0669,,,1.0145,,1.0922
190,4.4268,1.0669,,,1.0145,,1.0922
191,4.4368,1.0464,,,1.0145,,1.0922
192,4.4468,1.0464,,,1.0145,,1.0922
193,4.4568,1.0464,,,0.9923,,1.0922
194,4.4668,1.0261,,,0.9923,,1.0922
195,4.4768,1.0261,,,0.9923,,1.0922
196,4.4868,1.0261,,,,,1.0922
197,4.4968,1.0261,,,,,1.0922
198,4.5068,1.0062,,,,,1.0922
199,4.5168,1.0062,,,,,1.0922
200,4.5268,1.0062,,,,,1.0922
201,4.5368,0.9865,,,,,0.9862
202,4.5468,0.9865,,,,,0.9862
203,4.5568,0.9865,,,,,0.9862
204,4.5668,0.9671,,,,,0.9862
205,4.5768,0.9671,,,,,0.9862
206,4.5868,0.9671,,,,,0.9862
207,4.5968,0.9671,,,,,0.9862
208,4.6068,0.9479,,,,,0.9862
209,4.6168,0.9479,,,,,0.9862
210,4.6268,0.9479,,,,,0.9862
