timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
1.8763,3.0626,,,3.3086,,
1.8863,3.0626,,,3.3086,,
1.8963,3.0626,,,3.3086,,
1.9063,3.0378,,,3.2765,,
1.9163,3.0378,,,3.2765,,
1.9263,3.0378,,,3.2765,,
1.9363,3.0111,,,3.2383,,
1.9463,3.0111,,,3.2383,,
1.9563,3.0111,,,3.2383,,
1.9663,3.0111,,,3.2383,,
1.9763,2.9841,,,3.2048,,
1.9863,2.9841,,,3.2048,,
1.9963,2.9841,,,3.2048,,
2.0063,2.9569,,,3.1827,,
2.0163,2.9569,,,3.1827,,
2.0263,2.9569,,,3.1827,,
2.0363,2.9307,,,3.1515,,
2.0463,2.9307,,,3.1515,,
2.0563,2.9307,,,3.1515,,
2.0663,2.9307,,,3.1515,,
2.0763,2.9055,,,3.1326,,
2.0863,2.9055,,,3.1326,,
2.0963,2.9055,,,3.1326,,
2.1063,2.8823,,,3.1326,,
2.1163,2.8823,,,3.1181,,
2.1263,2.8823,,,3.1181,,
2.1363,2.8601,,,,,
2.1463,2.8601,,,,,
2.1563,2.8601,,,,,
2.1663,2.8601,,,,,
2.1763,2.8394,,,,,
2.1863,2.8394,,,,,
2.1963,2.8394,,,,,
2.2063,2.819,,,,,
2.2163,2.819,,,3.068,,
2.2263,2.819,,,3.047,,
2.2363,2.7993,,,3.047,,
2.2463,2.7993,,,3.047,,
2.2563,2.7993,,,3.047,,
2.2663,2.7993,,,3.0279,,
2.2763,2.7787,,,3.0279,,
2.2863,2.7787,,,3.0279,,
2.2963,2.7787,,,3.0279,,
2.3063,2.7577,,,3.0179,,
2.3163,2.7577,,,3.0179,,
2.3263,2.7577,,,3.0179,,
2.3363,2.7354,,,3.0179,,
2.3463,2.7354,,,3.0179,,
2.3563,2.7354,,,2.9904,,
2.3663,2.7354,,,2.9904,,
2.3763,2.7123,,,2.9482,,
2.3863,2.7123,,,2.9482,,
2.3963,2.7123,,,2.9482,,
2.4063,2.6883,,,2.8914,,
2.4163,2.6883,,,2.8914,,
2.4263,2.6883,,,2.8914,,
2.4363,2.6638,,,2.8459,,
2.4463,2.6638,,,2.8459,,
2.4563,2.6638,,,2.8459,,
2.4663,2.6638,,,2.8459,,
2.4763,2.6388,,,2.829,,
2.4863,2.6388,,,2.829,,
2.4963,2.6388,,,2.829,,
2.5063,2.6143,,,2.8217,,
2.5163,2.6143,,,2.8217,,
2.5263,2.6143,,,2.8217,,
2.5363,2.5899,,,2.8044,,
2.5463,2.5899,,,2.8044,,
2.5563,2.5899,,,2.8044,,
2.5663,2.5899,,,2.8044,,
2.5763,2.5669,,,2.7725,,
2.5863,2.5669,,,2.7725,,
2.5963,2.5669,,,2.7725,,
2.6063,2.5449,,,2.7614,,
2.6163,2.5449,,,2.7614,,
2.6263,2.5449,,,2.7614,,
2.6363,2.525,,,2.7457,,
2.6463,2.525,,,2.7457,,
2.6563,2.525,,,2.7457,,
2.6663,2.525,,,2.7457,,
2.6763,2.5063,,,2.7229,,
2.6863,2.5063,,,2.7229,,
2.6963,2.5063,,,2.7229,,
2.7063,2.4893,,,2.7229,,
2.7163,2.4893,,,,,
2.7263,2.4893,,,,,
2.7363,2.4725,,,,,
2.7463,2.4725,,,,,
2.7563,2.4725,,,,,
2.7663,2.4725,,,,,
2.7763,2.4563,,,,,
2.7863,2.4563,,,,,
2.7963,2.4563,,,,,
2.8063,2.4394,,,,,
2.8163,2.4394,,,,,
2.8263,2.4394,,,,,
2.8363,2.422,,,,,
2.8463,2.422,,,,,
2.8563,2.422,,,,,
2.8663,2.422,,,,,
2.8763,2.4032,,,,,
2.8863,2.4032,,,,,
2.8963,2.4032,,,,,
2.9063,2.3837,,,,,
2.9163,2.3837,,,,,
2.9263,2.3837,,,,,
2.9363,2.3628,,,2.6506,,
2.9463,2.3628,,,2.6506,,
2.9563,2.3628,,,2.6506,,
2.9663,2.3628,,,2.6091,,
2.9763,2.3418,,,2.6091,,
2.9863,2.3418,,,2.6091,,
2.9963,2.3418,,,2.6091,,
3.0063,2.3206,,,2.5584,,
3.0163,2.3206,,,2.5584,,
3.0263,2.3206,,,2.5584,,
3.0363,2.2992,,,,,
3.0463,2.2992,,,,,
3.0563,2.2992,,,,,
3.0663,2.2992,,,,,
3.0763,2.2784,,,,,
3.0863,2.2784,,,,,
3.0963,2.2784,,,,,
3.1063,2.2578,,,,,
3.1163,2.2578,,,,,
3.1263,2.2578,,,,,
3.1363,2.2384,,,2.4229,,
3.1463,2.2384,,,2.4229,,
3.1563,2.2384,,,2.4229,,
3.1663,2.2384,,,2.4229,,
3.1763,2.2194,,,2.4229,,
3.1863,2.2194,,,2.4229,,
3.1963,2.2194,,,2.4229,,
3.2063,2.2012,,,2.398,,
3.2163,2.2012,,,2.398,,
3.2263,2.2012,,,2.398,,
3.2363,2.1829,,,2.3706,,
3.2463,2.1829,,,2.3706,,
3.2563,2.1829,,,2.3706,,
3.2663,2.1829,,,2.3442,,
3.2763,2.1651,,,2.3442,,
3.2863,2.1651,,,2.3442,,
3.2963,2.1651,,,2.3442,,
3.3063,2.1466,,,2.3195,,
3.3163,2.1466,,,2.3195,,
3.3263,2.1466,,,2.3195,,
3.3363,2.1281,,,2.2921,,
3.3463,2.1281,,,2.2921,,
3.3563,2.1281,,,2.2921,,
3.3663,2.1281,,,2.2602,,
3.3763,2.1089,,,2.2602,,
3.3863,2.1089,,,2.2602,,
3.3963,2.1089,,,2.2602,,
3.4063,2.0897,,,,,
3.4163,2.0897,,,,,
3.4263,2.0897,,,,,
3.4363,2.0693,,,,,
3.4463,2.0693,,,,,
3.4563,2.0693,,,,,
3.4663,2.0494,,,2.2165,,
3.4763,2.0494,,,2.2165,,
3.4863,2.0494,,,2.2165,,
3.4963,2.0494,,,2.2165,,
3.5063,2.0289,,,2.2332,,
3.5163,2.0289,,,2.2332,,
3.5263,2.0289,,,2.2332,,
3.5363,2.009,,,2.2009,,
3.5463,2.009,,,2.2009,,
3.5563,2.009,,,2.2009,,
3.5663,2.009,,,2.1343,,
3.5763,1.9892,,,2.1343,,
3.5863,1.9892,2.0518,,2.1343,,
3.5963,1.9892,2.0518,,2.0794,,
3.6063,1.9712,2.0518,,2.0794,,
3.6163,1.9712,2.0518,,2.0794,,
3.6263,1.9712,1.9986,,2.0794,,
3.6363,1.9539,1.9986,,,,
3.6463,1.9539,1.9986,,,,
3.6563,1.9539,1.9711,,,,
3.6663,1.9539,1.9711,,,,
3.6763,1.9386,1.9711,,,,
3.6863,1.9386,1.9403,,,,
3.6963,1.9386,1.9403,,,,
3.7063,1.9243,1.9403,,,,
3.7163,1.9243,1.9028,,,,
3.7263,1.9243,1.9028,,,,
3.7363,1.9111,1.9028,,,,
3.7463,1.9111,1.9028,,,,
3.7563,1.9111,1.8814,,,,
3.7663,1.9111,1.8814,,,,
3.7763,1.8979,1.8814,,,,
3.7863,1.8979,1.8884,,,,
3.7963,1.8979,1.8884,,,,
3.8063,1.8848,1.8884,,,,
3.8163,1.8848,1.8884,,,,
3.8263,1.8848,1.9021,,,,
3.8363,1.8707,1.9021,,,,
3.8463,1.8707,1.9021,,,,
3.8563,1.8707,1.9164,,,,
3.8663,1.8707,1.9164,,,,
3.8763,1.8558,1.9164,,,,
3.8863,1.8558,1.9164,,,,
3.8963,1.8558,1.9259,,,,
3.9063,1.8398,1.9259,,,,
3.9163,1.8398,1.8712,,,,
3.9263,1.8398,1.8712,,,,
3.9363,1.8234,1.8712,,,,
3.9463,1.8234,1.8712,,,,
3.9563,1.8234,1.8051,,,,
3.9663,1.8234,1.8051,,,,
3.9763,1.8058,1.8051,,,,
3.9863,1.8058,1.8051,,,,
3.9963,1.8058,1.7974,,,,
4.0063,1.7882,1.7974,,1.8819,,
4.0163,1.7882,1.7974,,1.8819,,
4.0263,1.7882,1.7863,,1.8819,,
4.0363,1.7707,1.7863,,1.8772,,
4.0463,1.7707,1.7863,,1.8772,,
4.0563,1.7707,1.7863,,1.8772,,
4.0663,1.7707,1.7566,,,,
4.0763,1.7533,1.7566,,,,
4.0863,1.7533,1.7239,,,,
4.0963,1.7533,1.7239,,,,
4.1063,1.7368,1.7239,,,,
4.1163,1.7368,1.7056,,,,
4.1263,1.7368,1.7056,,,,
4.1363,1.7207,1.7056,,1.7969,,
4.1463,1.7207,1.7056,,1.7969,,
4.1563,1.7207,1.6902,,1.7969,,
4.1663,1.7207,1.6902,,1.7901,,
4.1763,1.7057,1.6902,,1.7901,,
4.1863,1.7057,1.6765,,1.7901,,
4.1963,1.7057,1.6765,,1.793,,
4.2063,1.6909,1.6765,,1.793,,
4.2163,1.6909,1.6765,,1.793,,
4.2263,1.6909,1.669,,1.793,,
4.2363,1.677,1.669,,1.793,,
4.2463,1.677,1.669,,1.793,,
4.2563,1.677,1.669,,1.7794,,
4.2663,1.677,1.6796,,1.7794,,
4.2763,1.6626,1.6796,,,,
4.2863,1.6626,1.6891,,,,
4.2963,1.6626,1.6891,,,,
4.3063,1.6485,1.6891,,,,
4.3163,1.6485,1.6342,1.8507,,,
4.3263,1.6485,1.6342,1.8507,,,
4.3363,1.6342,1.6342,1.8507,1.7498,,
4.3463,1.6342,1.6342,1.8507,1.7498,,
4.3563,1.6342,,,1.7498,,
4.3663,1.6342,,,1.7162,,
4.3763,1.6189,,,1.7162,,
4.3863,1.6189,,,1.7162,,
4.3963,1.6189,,,1.6917,,
4.4063,1.6036,,,1.6917,,
4.4163,1.6036,,,1.6917,,
4.4263,1.6036,,,1.6855,,
4.4363,1.5875,,,1.6855,,
4.4463,1.5875,,,1.6855,,
4.4563,1.5875,,,1.6855,,
4.4663,1.5875,,,1.6612,,
4.4763,1.5714,1.5972,,1.6612,,
