,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
0,4.6967,2.3853,,,2.4592,,
1,4.7067,2.3755,,,2.4592,,
2,4.7167,2.3755,,,2.4592,,
3,4.7267,2.3755,,,2.4408,,
4,4.7367,2.3655,,,2.4408,,
5,4.7467,2.3655,,,2.4408,,
6,4.7567,2.3655,,,2.4408,,
7,4.7667,2.3655,,,2.4177,,
8,4.7767,2.3557,,,2.4177,,
9,4.7867,2.3557,,,2.4177,,
10,4.7967,2.3557,,,2.3996,,
11,4.8067,2.3458,,,2.3996,,
12,4.8167,2.3458,,,2.3996,,
13,4.8267,2.3458,,,2.372,,
14,4.8367,2.3362,,,2.372,,
15,4.8467,2.3362,,,2.372,,
16,4.8567,2.3362,,,2.3612,,
17,4.8667,2.3262,,,2.3612,,
18,4.8767,2.3262,,,2.3612,,
19,4.8867,2.3262,,,2.3612,,
20,4.8967,2.3262,,,2.3663,,
21,4.9067,2.3167,,,2.3663,,
22,4.9167,2.3167,,,2.3663,,
23,4.9267,2.3167,,,2.3503,,
24,4.9367,2.3069,,,2.3503,,
25,4.9467,2.3069,,,2.3503,,
26,4.9567,2.3069,,,2.3503,,
27,4.9667,2.2974,,,2.3353,,
28,4.9767,2.2974,,,2.3353,,
29,4.9867,2.2974,,,2.3353,,
30,4.9967,2.2974,,,2.3455,,
31,5.0067,2.2874,,,2.3455,,
32,5.0167,2.2874,,,2.3455,,
33,5.0267,2.2874,,,2.3469,,
34,5.0367,2.2779,,,2.3469,,
35,5.0467,2.2779,,,2.3469,,
36,5.0567,2.2779,,,2.3469,,
37,5.0667,2.2779,,,2.3212,,
38,5.0767,2.2679,,,2.3212,,
39,5.0867,2.2679,,,2.3212,,
40,5.0967,2.2679,,,2.292,,
41,5.1067,2.2584,,,2.292,,
42,5.1167,2.2584,,,2.292,,
43,5.1267,2.2584,,,2.2845,,
44,5.1367,2.2483,,,2.2845,,
45,5.1467,2.2483,,,2.2845,,
46,5.1567,2.2483,,,2.2845,,
47,5.1667,2.2483,,,2.276,,
48,5.1767,2.2384,,,2.276,,
49,5.1867,2.2384,,,2.276,,
50,5.1967,2.2384,,,2.2574,,
51,5.2067,2.2289,,,2.2574,,
52,5.2167,2.2289,,,2.2574,,
53,5.2267,2.2289,,,2.2502,,
54,5.2367,2.2189,,,2.2502,,
55,5.2467,2.2189,,,2.2502,,
56,5.2567,2.2189,,,2.2502,,
57,5.2667,2.2189,,,2.2444,,
58,5.2767,2.2095,,,2.2444,,
59,5.2867,2.2095,,,2.2444,,
60,5.2967,2.2095,,,2.236,,
61,5.3067,2.1996,,,2.236,,
62,5.3167,2.1996,,,2.236,,
63,5.3267,2.1996,,,2.2222,,
64,5.3367,2.1899,,,2.2222,,
65,5.3467,2.1899,,,2.2222,,
66,5.3567,2.1899,,,2.195,,
67,5.3667,2.1805,,,2.195,,
68,5.3767,2.1805,,,2.195,,
69,5.3867,2.1805,,,2.195,,
70,5.3967,2.1805,,,2.1778,,
71,5.4067,2.1705,,,2.1778,,
72,5.4167,2.1705,,,2.1778,,
73,5.4267,2.1705,,,2.1626,,
74,5.4367,2.161,,,2.1626,,
75,5.4467,2.161,,,2.1626,,
76,5.4567,2.161,,,2.1533,,
77,5.4667,2.161,,,2.1533,,
78,5.4767,2.1511,,,2.1533,,
79,5.4867,2.1511,,,2.1533,,
80,5.4967,2.1511,,,2.1563,,
81,5.5067,2.1417,,,2.1563,,
82,5.5167,2.1417,,,2.1563,,
83,5.5267,2.1417,,,2.1524,,
84,5.5367,2.1318,,,2.1524,,
85,5.5467,2.1318,,,2.1524,,
86,5.5567,2.1318,,,2.1524,,
87,5.5667,2.1318,,,2.1491,,
88,5.5767,2.1222,,,2.1491,,
89,5.5867,2.1222,,,2.1491,,
90,5.5967,2.1222,,,2.1491,,
91,5.6067,2.1124,,,2.1325,,
92,5.6167,2.1124,,,2.1325,,
93,5.6267,2.1124,,,2.1072,,
94,5.6367,2.1027,,,2.1072,,
95,5.6467,2.1027,,,2.1072,,
96,5.6567,2.1027,,,2.1072,,
97,5.6667,2.1027,,,2.1072,,
98,5.6767,2.0928,,,2.1072,,
99,5.6867,2.0928,,,2.1072,,
100,5.6967,2.0928,,,2.1095,,
101,5.7067,2.0835,,,2.1077,,
102,5.7167,2.0835,,,2.1077,,
103,5.7267,2.0835,,,2.0855,,
104,5.7367,2.0734,,,2.0855,,
105,5.7467,2.0734,,,2.0855,,
106,5.7567,2.0734,,,2.0855,,
107,5.7667,2.0734,,,2.0797,,
108,5.7767,2.0639,,,2.0797,,
109,5.7867,2.0639,,,2.0797,,
110,5.7967,2.0639,,,2.0797,,
111,5.8067,2.0544,,,2.0665,,
112,5.8167,2.0544,,,2.0665,,
113,5.8267,2.0544,,,2.0419,,
114,5.8367,2.0445,,,2.0419,,
115,5.8467,2.0445,,,2.0419,,
116,5.8567,2.0445,,,2.0224,,
117,5.8667,2.0352,,,2.0224,,
118,5.8767,2.0352,,,2.0224,,
119,5.8867,2.0352,,,2.0224,,
120,5.8967,2.0352,,,,,
121,5.9067,2.0254,,,,,
122,5.9167,2.0254,,,,,
123,5.9267,2.0254,,,,,
124,5.9367,2.016,,,,,
125,5.9467,2.016,,,,,
126,5.9567,2.016,,,,,
127,5.9667,2.016,,,,,
128,5.9767,2.0063,,,,,
129,5.9867,2.0063,,,,,
130,5.9967,2.0063,,,,,
131,6.0067,1.9969,,,,,
132,6.0167,1.9969,,,,,
133,6.0267,1.9969,,,,,
134,6.0367,1.987,,,,,
135,6.0467,1.987,,,,,
136,6.0567,1.987,,,,,
137,6.0667,1.987,,,,,
138,6.0767,1.9776,,,,,
139,6.0867,1.9776,,,,,
140,6.0967,1.9776,,,,,
141,6.1067,1.9678,,,,,
142,6.1167,1.9678,,,,,
143,6.1267,1.9678,,,,,
144,6.1367,1.9581,,,,,
145,6.1467,1.9581,,,,,
146,6.1567,1.9581,,,,,
147,6.1667,1.9581,,,,,
148,6.1767,1.9485,,,,,
149,6.1867,1.9485,,,,,
150,6.1967,1.9485,,,,,
151,6.2067,1.9386,,,,,
152,6.2167,1.9386,,,,,
153,6.2267,1.9386,,,,,
154,6.2367,1.9291,,,,,
155,6.2467,1.9291,,,,,
156,6.2567,1.9291,,,,,
157,6.2667,1.9291,,,,,
158,6.2767,1.9193,,,,,
159,6.2867,1.9193,,,,,
160,6.2967,1.9193,,,,,
161,6.3067,1.91,,,,,
162,6.3167,1.91,,,,,
163,6.3267,1.91,,,,,
164,6.3367,1.9003,,,,,
165,6.3467,1.9003,,,,,
166,6.3567,1.9003,,,,,
167,6.3667,1.9003,,,,,
168,6.3767,1.891,,,,,
169,6.3867,1.891,,,,,
170,6.3967,1.891,,,,,
171,6.4067,1.8812,,,,,
172,6.4167,1.8812,,,,,
173,6.4267,1.8812,,,1.8251,,
174,6.4367,1.8719,,,1.8251,,
175,6.4467,1.8719,,,1.8251,,
176,6.4567,1.8719,,,1.8251,,
177,6.4667,1.8719,,,,,
178,6.4767,1.8622,,,,,
179,6.4867,1.8622,,,,,
180,6.4967,1.8622,,,,,
181,6.5067,1.853,,,,,
182,6.5167,1.853,,,,,
183,6.5267,1.853,,,,,
184,6.5367,1.8432,,,,,
185,6.5467,1.8432,,,,,
186,6.5567,1.8432,,,,,
187,6.5667,1.8339,,,,,
188,6.5767,1.8339,,,,,
189,6.5867,1.8339,,,,,
190,6.5967,1.8339,,,,,
191,6.6067,1.8241,,,,,
192,6.6167,1.8241,,,,,
193,6.6267,1.8241,,,,,
194,6.6367,1.8149,,,,,
195,6.6467,1.8149,,,,,
196,6.6567,1.8149,,,,,
197,6.6667,1.8052,,,,,
198,6.6767,1.8052,,,,,
199,6.6867,1.8052,,,,,
200,6.6967,1.8052,,,,,
201,6.7067,1.7957,,,,,
202,6.7167,1.7957,,,,,
203,6.7267,1.7957,,,,,
204,6.7367,1.786,,,,,
205,6.7467,1.786,,,1.8006,,
206,6.7567,1.786,,,1.8006,,
207,6.7667,1.7766,,,,,
208,6.7767,1.7766,,,,,
209,6.7867,1.7766,,,,,
210,6.7967,1.7766,,,,,
211,6.8067,1.7668,,,,,
212,6.8167,1.7668,,,,,
213,6.8267,1.7668,,,1.7712,,
214,6.8367,1.7571,,,1.7712,,
215,6.8467,1.7571,,,1.7712,,
216,6.8567,1.7571,,,1.7696,,
217,6.8667,1.7571,,,1.7696,,
218,6.8767,1.7471,,,1.7696,,
219,6.8867,1.7471,,,1.7696,,
220,6.8967,1.7471,,,1.7583,,
221,6.9067,1.7378,,,1.7583,,
222,6.9167,1.7378,,,1.7583,,
223,6.9267,1.7378,,,,,
224,6.9367,1.728,,,,,
225,6.9467,1.728,,,,,
226,6.9567,1.728,,,,,
227,6.9667,1.728,,,,,
228,6.9767,1.7188,,,,,
229,6.9867,1.7188,,,,,
230,6.9967,1.7188,,,,,
231,7.0067,1.7094,,,,,
232,7.0167,1.7094,,,,,
233,7.0267,1.7094,,,,,
234,7.0367,1.7003,,,,,
235,7.0467,1.7003,,,,,
236,7.0567,1.7003,,,,,
237,7.0667,1.7003,,,,,
238,7.0767,1.6908,,,,,
239,7.0867,1.6908,,,,,
240,7.0967,1.6908,,,,,
241,7.1067,1.6817,,,,,
242,7.1167,1.6817,,,,,
243,7.1267,1.6817,,,,,
244,7.1367,1.6723,,,,,
245,7.1467,1.6723,,,,,
246,7.1567,1.6723,1.634,,,,
247,7.1667,1.6723,1.634,,,,
248,7.1767,1.663,1.634,,,,
249,7.1867,1.663,1.623,,,,
250,7.1967,1.663,1.623,,1.6579,,
251,7.2067,1.6532,1.623,,1.6579,,
