,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
0,3.0363,2.2992,,,2.3959,,
1,3.0463,2.2992,,,2.3959,,
2,3.0563,2.2992,,,2.3959,,
3,3.0663,2.2992,,,2.3959,,
4,3.0763,2.2784,,,2.345,,
5,3.0863,2.2784,,,2.345,,
6,3.0963,2.2784,,,2.345,,
7,3.1063,2.2578,,,2.3286,,
8,3.1163,2.2578,,,2.3286,,
9,3.1263,2.2578,,,2.3286,,
10,3.1363,2.2384,,,2.3189,,
11,3.1463,2.2384,,,2.3189,,
12,3.1563,2.2384,,,2.3189,,
13,3.1663,2.2384,,,2.3189,,
14,3.1763,2.2194,,,2.3189,,
15,3.1863,2.2194,,,2.3189,,
16,3.1963,2.2194,,,2.3189,,
17,3.2063,2.2012,,,2.3175,,
18,3.2163,2.2012,,,2.3175,,
19,3.2263,2.2012,,,2.3175,,
20,3.2363,2.1829,,,2.2806,,
21,3.2463,2.1829,,,2.2806,,
22,3.2563,2.1829,,,2.2806,,
23,3.2663,2.1829,,,2.2571,,
24,3.2763,2.1651,,,2.2571,,
25,3.2863,2.1651,,,2.2571,,
26,3.2963,2.1651,,,2.2571,,
27,3.3063,2.1466,,,2.2446,,
28,3.3163,2.1466,,,2.2446,,
29,3.3263,2.1466,,,2.2446,,
30,3.3363,2.1281,,,2.1998,,
31,3.3463,2.1281,,,2.1998,,
32,3.3563,2.1281,,,2.1998,,
33,3.3663,2.1281,,,2.1598,,
34,3.3763,2.1089,,,2.1598,,
35,3.3863,2.1089,,,2.1598,,
36,3.3963,2.1089,,,2.1598,,
37,3.4063,2.0897,,,2.1495,,
38,3.4163,2.0897,,,2.1495,,
39,3.4263,2.0897,,,2.1495,,
40,3.4363,2.0693,,,2.1383,,
41,3.4463,2.0693,,,2.1383,,
42,3.4563,2.0693,,,2.1383,,
43,3.4663,2.0494,,,2.1256,,
44,3.4763,2.0494,,,2.1256,,
45,3.4863,2.0494,,,2.1256,,
46,3.4963,2.0494,,,2.1256,,
47,3.5063,2.0289,,,2.1067,,
48,3.5163,2.0289,,,2.1067,,
49,3.5263,2.0289,,,2.1067,,
50,3.5363,2.009,,,2.0839,,
51,3.5463,2.009,,,2.0839,,
52,3.5563,2.009,,,2.0839,,
53,3.5663,2.009,,,2.056,,
54,3.5763,1.9892,,,2.056,,
55,3.5863,1.9892,,,2.056,,
56,3.5963,1.9892,,,2.0136,,
57,3.6063,1.9712,,,2.0136,,
58,3.6163,1.9712,,,2.0136,,
59,3.6263,1.9712,,,2.0136,,
60,3.6363,1.9539,,,1.9744,,
61,3.6463,1.9539,,,1.9744,,
