timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
3.5735,2.5526,,,2.8693,,
3.5835,2.5526,,,2.8693,,
3.5935,2.5526,,,2.8693,,
3.6035,2.5433,,,2.8681,,
3.6135,2.5433,,,2.8681,,
3.6235,2.5433,,,2.8681,,
3.6335,2.5315,,,2.8602,,
3.6435,2.5315,,,2.8602,,
3.6535,2.5315,,,2.8602,,
3.6635,2.5315,,,2.8602,,
3.6735,2.5172,,,2.8573,,
3.6835,2.5172,,,2.8573,,
3.6935,2.5172,,,2.8573,,
3.7035,2.5001,,,2.8471,,
3.7135,2.5001,,,2.8471,,
3.7235,2.5001,,,2.8471,,
3.7335,2.4803,,,2.8303,,
3.7435,2.4803,,,2.8303,,
3.7535,2.4803,2.8992,,2.8303,,
3.7635,2.4803,2.8992,,2.8303,,
3.7735,2.4579,2.8992,,2.8348,,
3.7835,2.4579,2.8992,,2.8348,,
3.7935,2.4579,2.7905,,2.8348,,
3.8035,2.4331,2.7905,,2.8256,,
3.8135,2.4331,2.7905,,2.8256,,
3.8235,2.4331,2.7038,,2.8256,,
3.8335,2.4062,2.7038,,2.8019,,
3.8435,2.4062,2.7038,,2.8019,,
3.8535,2.4062,2.7038,,2.8019,,
3.8635,2.4062,2.6506,,2.8019,,
3.8735,2.3777,2.6506,,2.7996,,
3.8835,2.3777,2.6506,,2.7996,,
3.8935,2.3777,2.6513,,2.7996,,
3.9035,2.3481,2.6513,,2.7735,,
3.9135,2.3481,2.6513,,2.7735,,
3.9235,2.3481,2.6078,,2.7735,,
3.9335,2.3183,2.6078,,2.7226,,
3.9435,2.3183,2.6078,,2.7226,,
3.9535,2.3183,2.6078,,2.7226,,
3.9635,2.3183,2.5251,,2.7226,,
3.9735,2.2888,2.5251,,2.6711,,
3.9835,2.2888,2.5251,,2.6711,,
3.9935,2.2888,2.4896,,2.6711,,
4.0035,2.2603,2.4896,,2.626,,
4.0135,2.2603,2.4896,,2.626,,
4.0235,2.2603,2.461,,2.626,,
4.0335,2.2603,2.461,,2.587,,
4.0435,2.2329,2.461,,2.587,,
4.0535,2.2329,2.4122,,2.587,,
4.0635,2.2329,2.4122,,2.587,,
4.0735,2.2069,2.4122,,2.537,,
4.0835,2.2069,2.4122,,2.537,,
4.0935,2.2069,2.3695,,2.537,,
4.1035,2.1821,2.3695,,2.5174,,
4.1135,2.1821,2.3695,,2.5174,,
4.1235,2.1821,2.3217,,2.5174,,
4.1335,2.1821,2.3217,,2.5174,,
4.1435,2.1582,2.3217,,2.5031,,
4.1535,2.1582,2.3217,,2.5031,,
4.1635,2.1582,2.2667,,2.5031,,
4.1735,2.1346,2.2667,,2.4732,,
4.1835,2.1346,2.2667,,2.4732,,
4.1935,2.1346,2.253,,2.4732,,
4.2035,2.111,2.253,,2.4424,,
4.2135,2.111,2.253,,2.4424,,
4.2235,2.111,2.2399,,2.4424,,
4.2335,2.0871,2.2399,,2.3785,,
4.2435,2.0871,2.2399,,2.3785,,
4.2535,2.0871,2.2399,,2.3785,,
4.2635,2.0871,2.2521,,2.3785,,
4.2735,2.0626,2.2521,,2.3475,,
4.2835,2.0626,2.2521,,2.3475,,
4.2935,2.0626,2.2286,,2.3475,,
4.3035,2.0373,2.2286,,2.3794,,
4.3135,2.0373,2.2286,,2.3794,,
4.3235,2.0373,2.1771,,2.3794,,
4.3335,2.0113,2.1771,,2.3794,,
4.3435,2.0113,2.1771,,2.3892,,
4.3535,2.0113,2.1771,,2.3892,,
4.3635,2.0113,2.1693,,2.3637,,
4.3735,1.9847,2.1693,,2.3637,,
4.3835,1.9847,2.1693,,2.3637,,
4.3935,1.9847,2.1255,,2.3637,,
4.4035,1.9577,2.1255,,2.321,,
4.4135,1.9577,2.1255,,2.321,,
4.4235,1.9577,2.0765,,2.321,,
4.4335,1.9577,2.0765,,2.2551,,
4.4435,1.9305,2.0765,,2.2551,,
4.4535,1.9305,2.0693,,2.2551,,
4.4635,1.9305,2.0693,,2.2551,,
4.4735,1.9035,2.0693,,2.203,,
4.4835,1.9035,2.0693,,2.203,,
4.4935,1.9035,2.0159,,2.1593,,
4.5035,1.8769,2.0159,,2.1593,,
4.5135,1.8769,2.0159,,2.1593,,
4.5235,1.8769,2.0159,,2.1593,,
4.5335,1.8508,1.9549,,2.1176,,
4.5435,1.8508,1.9549,,2.1176,,
4.5535,1.8508,1.9549,,2.1176,,
4.5635,1.8508,1.9662,,2.1176,,1.9182
4.5735,1.8253,1.9662,,2.0869,,1.9182
4.5835,1.8253,1.9662,,2.0869,,1.9182
4.5935,1.8253,1.9323,,2.0869,,1.9182
4.6035,1.8003,1.9323,,2.0543,,1.9182
4.6135,1.8003,1.9323,,2.0543,,1.9182
4.6235,1.8003,1.8706,,2.0543,,1.9182
4.6335,1.7758,1.8706,,2.0317,,1.9182
4.6435,1.7758,1.8706,,2.0317,,1.9182
4.6535,1.7758,1.8252,,2.0317,,1.9182
4.6635,1.7758,1.8252,,2.0119,,1.9182
4.6735,1.7515,1.8252,,2.0119,,1.9182
4.6835,1.7515,1.7892,,2.0119,,1.9182
4.6935,1.7515,1.7892,,2.0119,,1.9182
4.7035,1.7274,1.7892,,1.9864,,1.7866
4.7135,1.7274,1.7892,,1.9864,,1.7866
4.7235,1.7274,1.8179,,1.9864,,1.7866
4.7335,1.7029,1.8179,,1.9383,,1.7866
4.7435,1.7029,1.8179,,1.9383,,1.7866
4.7535,1.7029,1.8011,,1.9383,,1.7866
4.7635,1.7029,1.8011,,1.8875,,1.7866
4.7735,1.6782,1.8011,,1.8875,,1.7866
4.7835,1.6782,1.7227,,1.8875,,1.7866
4.7935,1.6782,1.7227,,1.8875,,1.7866
4.8035,1.6532,1.7227,,1.8625,,1.6734
4.8135,1.6532,1.7227,,1.8625,,1.6734
4.8235,1.6532,1.6872,,1.8625,,1.6734
4.8335,1.6532,1.6872,,1.8448,,1.6734
4.8435,1.6278,1.6872,,1.8448,,1.6734
4.8535,1.6278,1.6872,,1.8448,,1.6734
4.8635,1.6278,1.6672,,1.8448,,1.6734
4.8735,1.6021,1.6672,,1.8059,,1.6734
4.8835,1.6021,1.6491,,1.8059,,1.6734
4.8935,1.6021,1.6491,,1.8059,,1.6734
4.9035,1.5764,1.6491,,1.7728,,1.6734
4.9135,1.5764,1.6491,,1.7728,,1.6734
4.9235,1.5764,1.6187,,1.7728,,1.5594
4.9335,1.5764,1.6187,,1.7576,,1.5594
4.9435,1.5505,1.6187,,1.7576,,1.5594
4.9535,1.5505,1.6187,,1.7576,,1.5594
4.9635,1.5505,1.6187,,1.7576,,1.5594
4.9735,1.525,1.6066,1.6382,1.7123,,1.5594
4.9835,1.525,1.6066,1.6382,1.7123,,1.5594
4.9935,1.525,1.6144,,1.7123,,1.5594
5.0035,1.4997,1.6144,,1.6541,,1.5594
5.0135,1.4997,1.6144,,1.6541,,1.5594
5.0235,1.4997,1.5752,,1.6541,,1.4132
5.0335,1.4747,1.5752,,1.648,,1.4132
5.0435,1.4747,1.5752,,1.648,,1.4132
5.0535,1.4747,1.5752,,1.648,,1.4132
5.0635,1.4747,1.5177,1.4807,1.648,,1.4132
5.0735,1.45,1.5177,1.4807,1.6406,,1.4132
5.0835,1.45,1.5177,1.4807,1.6406,,1.4132
5.0935,1.45,1.4951,1.4583,1.6406,,1.4132
5.1035,1.4257,1.4951,1.4583,1.5963,,1.4132
5.1135,1.4257,1.4951,1.4583,1.5963,,1.4132
