,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
0,3.8735,2.3777,2.5336,,2.7114,,
1,3.8835,2.3777,2.5336,,2.7114,,
2,3.8935,2.3777,2.5506,,2.7114,,
3,3.9035,2.3481,2.5506,,2.6566,,
4,3.9135,2.3481,2.5506,,2.6566,,
5,3.9235,2.3481,,,2.6566,,
6,3.9335,2.3183,,,2.626,,
7,3.9435,2.3183,,,2.626,,
8,3.9535,2.3183,,,2.626,,
9,3.9635,2.3183,,,2.626,,
10,3.9735,2.2888,,,2.5879,,
11,3.9835,2.2888,,,2.5879,,
12,3.9935,2.2888,2.4643,,2.5879,,
13,4.0035,2.2603,2.4643,,2.5485,,
14,4.0135,2.2603,2.4643,,2.5485,,
15,4.0235,2.2603,2.3804,,2.5485,,
16,4.0335,2.2603,2.3804,,2.5165,,
17,4.0435,2.2329,2.3804,,2.5165,,
18,4.0535,2.2329,2.356,,2.5165,,
19,4.0635,2.2329,2.356,,2.5165,,
20,4.0735,2.2069,2.356,,2.5111,,
21,4.0835,2.2069,2.356,,2.5111,,
22,4.0935,2.2069,2.3463,,2.5111,,
23,4.1035,2.1821,2.3463,,2.4836,,
24,4.1135,2.1821,2.3463,,2.4836,,
25,4.1235,2.1821,2.3277,,2.4836,,
26,4.1335,2.1821,2.3277,,2.4836,,
27,4.1435,2.1582,2.3277,,2.4532,,
28,4.1535,2.1582,2.3277,,2.4532,,
29,4.1635,2.1582,2.2973,,2.4532,,
30,4.1735,2.1346,2.2973,,2.4345,,
31,4.1835,2.1346,2.2973,,2.4345,,
32,4.1935,2.1346,2.2774,,2.4345,,
33,4.2035,2.111,2.2774,,2.3947,,
34,4.2135,2.111,2.2774,,2.3947,,
35,4.2235,2.111,2.2441,,2.3947,,
36,4.2335,2.0871,2.2441,,2.3434,,
37,4.2435,2.0871,2.2441,,2.3434,,
38,4.2535,2.0871,2.2441,,2.3434,,
39,4.2635,2.0871,2.1967,,2.3434,,
40,4.2735,2.0626,2.1967,,2.3286,,
41,4.2835,2.0626,2.1967,,2.3286,,
42,4.2935,2.0626,2.1835,,2.3286,,
43,4.3035,2.0373,2.1835,,2.3675,,
44,4.3135,2.0373,2.1835,,2.3675,,
45,4.3235,2.0373,2.1844,,2.3675,,
46,4.3335,2.0113,2.1844,,2.3675,,
47,4.3435,2.0113,2.1844,,2.365,,
48,4.3535,2.0113,2.1844,,2.365,,
49,4.3635,2.0113,2.1578,,2.3383,,
50,4.3735,1.9847,2.1578,,2.3383,,
51,4.3835,1.9847,2.1578,,2.3383,,
52,4.3935,1.9847,2.131,,2.3383,,
53,4.4035,1.9577,2.131,,2.2944,,
54,4.4135,1.9577,2.131,,2.2944,,
55,4.4235,1.9577,2.0716,,2.2944,,
56,4.4335,1.9577,2.0716,,2.2166,,
57,4.4435,1.9305,2.0716,,2.2166,,
58,4.4535,1.9305,2.0019,,2.2166,,
59,4.4635,1.9305,2.0019,,2.2166,,
60,4.4735,1.9035,2.0019,,2.1781,,
61,4.4835,1.9035,2.0019,,2.1781,,
62,4.4935,1.9035,1.9605,,2.1464,,
63,4.5035,1.8769,1.9605,,2.1464,,
64,4.5135,1.8769,1.9605,,2.1464,,
65,4.5235,1.8769,1.9605,,2.1464,,
66,4.5335,1.8508,1.9473,,2.1018,,
67,4.5435,1.8508,1.9473,,2.1018,,
68,4.5535,1.8508,1.9473,,2.1018,,
69,4.5635,1.8508,1.9613,,2.1018,,1.9182
70,4.5735,1.8253,1.9613,,2.0478,,1.9182
71,4.5835,1.8253,1.9613,,2.0478,,1.9182
72,4.5935,1.8253,1.9655,,2.0478,,1.9182
73,4.6035,1.8003,1.9655,,1.999,,1.9182
74,4.6135,1.8003,1.9655,,1.999,,1.9182
75,4.6235,1.8003,1.8795,,1.999,,1.9182
76,4.6335,1.7758,1.8795,,1.9736,,1.9182
77,4.6435,1.7758,1.8795,,1.9736,,1.9182
78,4.6535,1.7758,1.788,,1.9736,,1.9182
79,4.6635,1.7758,1.788,,1.9598,,1.9182
80,4.6735,1.7515,1.788,,1.9598,,1.9182
81,4.6835,1.7515,1.7704,,1.9598,,1.9182
82,4.6935,1.7515,1.7704,,1.9598,,1.9182
83,4.7035,1.7274,1.7704,,1.9273,,1.7866
84,4.7135,1.7274,1.7704,,1.9273,,1.7866
85,4.7235,1.7274,1.7595,,1.9273,,1.7866
86,4.7335,1.7029,1.7595,,1.8769,,1.7866
87,4.7435,1.7029,1.7595,,1.8769,,1.7866
88,4.7535,1.7029,1.7581,,1.8769,,1.7866
89,4.7635,1.7029,1.7581,,1.8545,,1.7866
90,4.7735,1.6782,1.7581,,1.8545,,1.7866
91,4.7835,1.6782,1.7247,,1.8545,,1.7866
92,4.7935,1.6782,1.7247,,1.8545,,1.7866
93,4.8035,1.6532,1.7247,,1.8406,,1.6734
94,4.8135,1.6532,1.7247,,1.8406,,1.6734
95,4.8235,1.6532,1.676,1.8599,1.8406,,1.6734
96,4.8335,1.6532,1.676,1.8599,1.812,,1.6734
97,4.8435,1.6278,1.676,1.8599,1.812,,1.6734
98,4.8535,1.6278,1.676,1.8599,1.812,,1.6734
99,4.8635,1.6278,1.6469,1.8029,1.812,,1.6734
100,4.8735,1.6021,1.6469,1.8029,1.7757,,1.6734
101,4.8835,1.6021,1.6251,,1.7757,,1.6734
102,4.8935,1.6021,1.6251,,1.7757,,1.6734
103,4.9035,1.5764,1.6251,,1.7413,,1.6734
104,4.9135,1.5764,1.6251,,1.7413,,1.6734
