timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
1.81,3.1545,,,,,
1.82,3.1545,,,,,
1.83,3.1545,,,,,
1.84,3.1488,,,,,
1.85,3.1488,,,,,
1.86,3.1488,,,,,
1.87,3.143,,,,,
1.88,3.143,,,,,
1.89,3.143,,,,,
1.9,3.143,,,,,
1.91,3.1382,,,,,
1.92,3.1382,,,,,
1.93,3.1382,,,,,
1.94,3.134,,,,,
1.95,3.134,,,,,
1.96,3.134,,,,,
1.97,3.1312,,,,,
1.98,3.1312,,,,,
1.99,3.1312,,,,,
2.0,3.1312,,,,,
2.01,3.1288,,,,,
2.02,3.1288,,,,,
2.03,3.1288,,,,,
2.04,3.1274,,,,,
2.05,3.1274,,,,,
2.06,3.1274,,,,,
2.07,3.126,,,,,
2.08,3.126,,,,,
2.09,3.126,,,,,
2.1,3.126,,,,,
2.11,3.1248,,,,,
2.12,3.1248,,,,,
2.13,3.1248,,,,,
2.14,3.1226,,,,,
2.15,3.1226,,,,,
2.16,3.1226,,,,,
2.17,3.12,,,,,
2.18,3.12,,,,,
2.19,3.12,,,,,
2.2,3.12,,,,,
2.21,3.1168,,,,,
2.22,3.1168,,,,,
2.23,3.1168,,,,,
2.24,3.1124,,,,,
2.25,3.1124,,,,,
2.26,3.1124,,,,,
2.27,3.1081,,,,,
2.28,3.1081,,,,,
2.29,3.1081,,,,,
2.3,3.1032,,,,,
2.31,3.1032,,,,,
2.32,3.1032,,,,,
2.33,3.1032,,,,,
2.34,3.0989,,,,,
2.35,3.0989,,,,,
2.36,3.0989,,,,,
2.37,3.0945,,,,,
2.38,3.0945,,,,,
2.39,3.0945,,,,,
2.4,3.0945,,,,,
2.41,3.0909,,,,,
2.42,3.0909,,,,,
2.43,3.0909,,,,,
2.44,3.0874,,,,,
2.45,3.0874,,,,,
2.46,3.0874,,,,,
2.47,3.0848,,,,,
2.48,3.0848,,,,,
2.49,3.0848,,,,,
2.5,3.0848,,,,,
2.51,3.0823,,,,,
2.52,3.0823,,,,,
2.53,3.0823,,,,,
2.54,3.0803,,,,,
2.55,3.0803,,,,,
2.56,3.0803,,,,,
2.57,3.0784,,,,,
2.58,3.0784,,,,,
2.59,3.0784,,,,,
2.6,3.0752,,,,,
2.61,3.0752,,,,,
2.62,3.0752,,,,,
2.63,3.0752,,,,,
2.64,3.0707,,,,,
2.65,3.0707,,,,,
2.66,3.0707,,,,,
2.67,3.0647,,,,,
2.68,3.0647,,,,,
2.69,3.0647,,,,,
2.7,3.0568,,,,,
2.71,3.0568,,,,,
2.72,3.0568,,,,,
2.73,3.0568,,,,,
2.74,3.0479,,,,,
2.75,3.0479,,,,,
2.76,3.0479,,,,,
2.77,3.0386,,,,,
2.78,3.0386,,,,,
2.79,3.0386,,,,,
2.8,3.0386,,,,,
2.81,3.0288,,,,,
2.82,3.0288,,,,,
2.83,3.0288,,,,,
2.84,3.0195,,,,,
2.85,3.0195,,,,,
2.86,3.0195,,,,,
2.87,3.0112,,,,,
2.88,3.0112,,,,,
2.89,3.0112,,,,,
2.9,3.0112,,,,,
2.91,3.0041,,,,,
2.92,3.0041,,,,,
2.93,3.0041,,,,,
2.94,2.9979,,,,,
2.95,2.9979,,,,,
2.96,2.9979,,,,,
2.97,2.993,,,,,
2.98,2.993,,,,,
2.99,2.993,,,,,
3.0,2.9884,,,,,
3.01,2.9884,,,,,
3.02,2.9884,,,,,
3.03,2.9884,,,,,
3.04,2.9842,,,,,
3.05,2.9842,,,,,
3.06,2.9842,,,,,
3.07,2.98,,,,,
3.08,2.98,,,,,
3.09,2.98,,,,,
3.1,2.98,,,,,
3.11,2.9747,,,,,
3.12,2.9747,,,,,
3.13,2.9747,,,,,
3.14,2.9689,,,,,
3.15,2.9689,,,,,
3.16,2.9689,,,,,
3.17,2.9626,,,,,
3.18,2.9626,,,,,
3.19,2.9626,,,,,
3.2,2.955,,,,,
3.21,2.955,,,,,
3.22,2.955,,,,,
3.23,2.955,,,,,
3.24,2.9473,,,,,
3.25,2.9473,,,,,
3.26,2.9473,,,,,
3.27,2.9388,,,,,
3.28,2.9388,,,,,
3.29,2.9388,,,,,
3.3,2.9388,,,,,
3.31,2.9308,,,,,
3.32,2.9308,,,,,
3.33,2.9308,,,,,
3.34,2.9226,,,,,
3.35,2.9226,,,,,
3.36,2.9226,,,,,
3.37,2.9155,,,,,
3.38,2.9155,,,,,
3.39,2.9155,,,,,
3.4,2.9155,,,,,
3.41,2.9086,,,,,
3.42,2.9086,,,,,
3.43,2.9086,,,,,
3.44,2.9028,,,,,
3.45,2.9028,,,,,
3.46,2.9028,,,,,
3.47,2.8968,,,,,
3.48,2.8968,,,,,
3.49,2.8968,,,,,
3.5,2.8968,,,,,
3.51,2.8917,,,,,
3.52,2.8917,,,,,
3.53,2.8917,,,,,
3.54,2.8861,,,,,
3.55,2.8861,,,,,
3.56,2.8861,,,,,
3.57,2.8809,,,,,
3.58,2.8809,,,,,
3.59,2.8809,,,,,
3.6,2.8809,,,,,
3.61,2.8747,,,,,
3.62,2.8747,,,,,
3.63,2.8747,,,,,
3.64,2.8676,,,,,
3.65,2.8676,,,,,
3.66,2.8676,,,,,
3.67,2.8585,,,,,
3.68,2.8585,,,,,
3.69,2.8585,,,,,
3.7,2.8585,,,,,
3.71,2.8483,,,,,
3.72,2.8483,,,,,
3.73,2.8483,,,,,
3.74,2.8363,,,,,
3.75,2.8363,,,,,
3.76,2.8363,,,,,
3.77,2.824,,,,,
3.78,2.824,,,,,
3.79,2.824,,,,,
3.8,2.824,,,,,
3.81,2.8108,,,,,
3.82,2.8108,,,,,
3.83,2.8108,,,,,
3.84,2.7984,,,,,
3.85,2.7984,,,,,
3.86,2.7984,,,,,
3.87,2.7862,,,,,
3.88,2.7862,,,,,
3.89,2.7862,,,,,
3.9,2.7862,,,,,
3.91,2.7755,,,,,
3.92,2.7755,,,,,
3.93,2.7755,,,,,
3.94,2.7654,,,,,
3.95,2.7654,,,,,
3.96,2.7654,,,,,
3.97,2.757,,,,,
3.98,2.757,,,,,
3.99,2.757,,,,,
4.0,2.757,,,,,
4.01,2.7488,,,,,
4.02,2.7488,,,,,
4.03,2.7488,,,,,
4.04,2.7415,,,,,
4.05,2.7415,,,,,
4.06,2.7415,,,,,
4.07,2.7337,,,,,
4.08,2.7337,,,,,
4.09,2.7337,,,,,
4.1,2.7337,,,,,
4.11,2.7257,,,,,
4.12,2.7257,,,,,
4.13,2.7257,,,,,
4.14,2.7165,,,,,
4.15,2.7165,,,,,
4.16,2.7165,,,,,
4.17,2.7071,,,,,
4.18,2.7071,,,,,
4.19,2.7071,,,,,
4.2,2.6965,,,,,
4.21,2.6965,,,,,
4.22,2.6965,,,,,
4.23,2.6965,,,,,
4.24,2.6858,,,,,
4.25,2.6858,,,,,
4.26,2.6858,,,,,
4.27,2.6743,,,,,
4.28,2.6743,,,,,
4.29,2.6743,,,,,
4.3,2.6743,,,,,
4.31,2.6633,,,,,
4.32,2.6633,,,,,
4.33,2.6633,,,,,
4.34,2.6521,,,,,
4.35,2.6521,,,,,
4.36,2.6521,,,,,
4.37,2.6418,,,,,
4.38,2.6418,,,,,
4.39,2.6418,,,,,
4.4,2.6316,,,,,
4.41,2.6316,,,,,
4.42,2.6316,,,,,
4.43,2.6316,,,,,
4.44,2.6223,,,,,
4.45,2.6223,,,,,
4.46,2.6223,,,,,
4.47,2.6131,,,,,
4.48,2.6131,,,,,
4.49,2.6131,,,,,
4.5,2.6131,,,,,
4.51,2.6046,,,,,
4.52,2.6046,,,,,
4.53,2.6046,,,,,
4.54,2.5956,,,,,
4.55,2.5956,,,,,
4.56,2.5956,,,,,
4.57,2.5869,,,,,
4.58,2.5869,,,,,
4.59,2.5869,,,,,
4.6,2.5771,,,,,
4.61,2.5771,,,2.6232,,
4.62,2.5771,,,2.6232,,
4.63,2.5771,,,2.6232,,
4.64,2.5665,,,2.6232,,
4.65,2.5665,,,,,
4.66,2.5665,,,,,
4.67,2.554,,,,,
4.68,2.554,,,,,
4.69,2.554,,,,,
4.7,2.554,,,,,
4.71,2.5405,,,,,
4.72,2.5405,,,,,
4.73,2.5405,,,,,
4.74,2.5252,,,,,
4.75,2.5252,,,,,
4.76,2.5252,,,,,
4.77,2.5098,,,,,
4.78,2.5098,,,,,
4.79,2.5098,,,,,
4.8,2.5098,,,,,
4.81,2.4937,,,,,
4.82,2.4937,,,,,
4.83,2.4937,,,,,
4.84,2.4782,,,,,
4.85,2.4782,,,,,
4.86,2.4782,,,,,
4.87,2.463,,,,,
4.88,2.463,,,,,
4.89,2.463,,,,,
4.9,2.463,,,,,
4.91,2.4493,,,,,
4.92,2.4493,,,,,
4.93,2.4493,,,,,
4.94,2.4362,,,,,
4.95,2.4362,,,,,
4.96,2.4362,,,,,
4.97,2.4245,,,,,
4.98,2.4245,,,,,
4.99,2.4245,,,,,
5.0,2.4245,,,,,
5.01,2.4131,,,,,
5.02,2.4131,,,,,
5.03,2.4131,,,,,
5.04,2.4023,,,,,
5.05,2.4023,,,,,
5.06,2.4023,,,,,
5.07,2.3911,,,,,
5.08,2.3911,,,,,
5.09,2.3911,,,,,
5.1,2.3911,,,,,
