,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
141,5.5335,1.7379,,,1.903,,1.693
142,5.5435,1.7379,,,1.903,,1.693
143,5.5535,1.7379,,,1.903,,1.693
144,5.5635,1.7379,,,1.8844,,1.693
145,5.5735,1.7226,,,1.8844,,1.693
146,5.5835,1.7226,,,1.8844,,1.693
147,5.5935,1.7226,,,1.9012,,1.693
148,5.6035,1.7075,,,1.9012,,1.693
149,5.6135,1.7075,,,1.9012,,1.693
150,5.6235,1.7075,,,1.9012,,1.693
151,5.6335,1.7075,,,1.8945,,1.617
152,5.6435,1.6924,,,1.8945,,1.617
153,5.6535,1.6924,,,1.8945,,1.617
154,5.6635,1.6924,,,1.8364,,1.617
155,5.6735,1.6777,,,1.8364,,1.617
156,5.6835,1.6777,,,1.8364,,1.617
157,5.6935,1.6777,,,1.8364,,1.617
158,5.7035,1.6628,,,1.8216,,1.617
159,5.7135,1.6628,,,1.8216,,1.617
160,5.7235,1.6628,,,1.8361,,1.617
161,5.7335,1.6481,,,1.8361,,1.617
162,5.7435,1.6481,,,1.8361,,1.5444
163,5.7535,1.6481,,,1.8361,,1.5444
164,5.7635,1.6481,,,1.8147,,1.5444
165,5.7735,1.6336,,,1.8147,,1.5444
166,5.7835,1.6336,,,1.8147,,1.5444
167,5.7935,1.6336,,,1.7697,,1.5444
168,5.8035,1.6188,,,1.7697,,1.5444
169,5.8135,1.6188,,,1.7697,,1.5444
170,5.8235,1.6188,,,1.7521,,1.5444
171,5.8335,1.6041,,,1.7521,,1.5444
172,5.8435,1.6041,,,1.7521,,1.5444
173,5.8535,1.6041,,,1.7521,,1.5444
174,5.8635,1.6041,,,1.7589,,1.4742
175,5.8735,1.5895,,,1.7589,,1.4742
176,5.8835,1.5895,,,1.7589,,1.4742
177,5.8935,1.5895,,,1.7487,,1.4742
178,5.9035,1.5747,,,1.7487,,1.4742
179,5.9135,1.5747,,,1.7487,,1.4742
180,5.9235,1.5747,,,1.7487,,1.4742
181,5.9335,1.5599,,,1.7253,,1.4742
182,5.9435,1.5599,,,1.7253,,1.4742
183,5.9535,1.5599,,,1.7253,,1.4742
184,5.9635,1.5599,,,1.6987,,1.4742
185,5.9735,1.545,,,1.6987,,1.4104
186,5.9835,1.545,,,1.6987,,1.4104
187,5.9935,1.545,,,,,1.4104
188,6.0035,1.5302,,,,,1.4104
189,6.0135,1.5302,,,,,1.4104
190,6.0235,1.5302,,,,,1.4104
191,6.0335,1.5155,,,,,1.4104
192,6.0435,1.5155,,,,,1.4104
193,6.0535,1.5155,,,,,1.4104
194,6.0635,1.5155,,,,,1.4104
195,6.0735,1.5007,,,,,1.4104
196,6.0835,1.5007,,,,,1.4104
197,6.0935,1.5007,,,,,1.3528
198,6.1035,1.4862,,,,,1.3528
199,6.1135,1.4862,,,,,1.3528
200,6.1235,1.4862,,,,,1.3528
201,6.1335,1.4718,,,,,1.3528
202,6.1435,1.4718,,,,,1.3528
203,6.1535,1.4718,,,,,1.3528
204,6.1635,1.4718,,,1.5791,,1.3528
205,6.1735,1.4575,,,1.5791,,1.3528
206,6.1835,1.4575,,,1.5791,,1.3528
207,6.1935,1.4575,,,1.57,,1.3528
208,6.2035,1.4434,,,1.57,,1.31
209,6.2135,1.4434,,,1.57,,1.31
210,6.2235,1.4434,,,1.5556,,1.31
211,6.2335,1.4293,,,1.5556,,1.31
212,6.2435,1.4293,,,1.5556,,1.31
213,6.2535,1.4293,,,1.5556,,1.31
214,6.2635,1.4293,,,1.5403,,1.31
215,6.2735,1.4152,,,1.5403,,1.31
216,6.2835,1.4152,,,1.5403,,1.31
217,6.2935,1.4152,,,1.5125,,1.31
218,6.3035,1.4014,,,1.5125,,1.2696
219,6.3135,1.4014,,,1.5125,,1.2696
220,6.3235,1.4014,,,1.4805,,1.2696
221,6.3335,1.3876,,,1.4805,,1.2696
222,6.3435,1.3876,,,1.4805,,1.2696
223,6.3535,1.3876,,,1.4805,,1.2696
224,6.3635,1.3876,,,1.4624,,1.2696
225,6.3735,1.3735,,,1.4624,,1.2696
226,6.3835,1.3735,,,1.4624,,1.2696
227,6.3935,1.3735,,,1.4437,,1.2696
228,6.4035,1.3598,,,1.4437,,1.226
229,6.4135,1.3598,,,1.4437,,1.226
230,6.4235,1.3598,,,1.4219,,1.226
231,6.4335,1.3458,,,1.4219,,1.226
232,6.4435,1.3458,,,1.4219,,1.226
233,6.4535,1.3458,,,1.4219,,1.226
234,6.4635,1.3458,,,1.4021,,1.226
235,6.4735,1.3319,,,1.4021,,1.226
236,6.4835,1.3319,,,1.4021,,1.226
237,6.4935,1.3319,,,1.3846,,1.226
238,6.5035,1.3179,,,1.3846,,1.226
239,6.5135,1.3179,,,1.3846,,1.226
240,6.5235,1.3179,,,1.3846,,1.226
241,6.5335,1.3041,,,1.3588,,1.1764
