timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
2.497,2.5376,,,2.8357,,
2.507,2.5294,,,2.8357,,
2.517,2.5294,2.6342,,2.8357,,
2.527,2.5294,2.6342,,2.8357,,
2.537,2.5183,2.6342,,2.8274,,
2.547,2.5183,2.6342,,2.8274,,
2.557,2.5183,2.6056,,2.8274,,
2.567,2.5183,2.6056,,2.8194,,
2.577,2.5045,2.6056,,2.8194,,
2.587,2.5045,,,2.8194,,
2.597,2.5045,,,2.8194,,
2.607,2.488,,,2.8169,,
2.617,2.488,,,2.8169,,
2.627,2.488,,,2.8169,,
2.637,2.4687,,,2.8128,,
2.647,2.4687,,,2.8128,,
2.657,2.4687,,,2.8128,,
2.667,2.4469,,,2.8256,,
2.677,2.4469,,,2.8256,,
2.687,2.4469,,,2.8256,,
2.697,2.4469,,,2.8418,,
2.707,2.4231,,,2.8418,,
2.717,2.4231,,,2.8418,,
2.727,2.4231,,,2.8418,,
2.737,2.3974,,,2.8084,,
2.747,2.3974,,,2.8084,,
2.757,2.3974,,,2.8084,,
2.767,2.3974,,,2.7674,,
2.777,2.3699,,,2.7674,,
2.787,2.3699,,,2.7674,,
2.797,2.3699,,,2.7674,,
2.807,2.3414,,,2.7209,,
2.817,2.3414,,,2.7209,,
2.827,2.3414,,,2.7209,,
2.837,2.3122,,,2.6687,,
2.847,2.3122,,,2.6687,,
2.857,2.3122,,,2.6687,,
2.867,2.3122,,,2.6457,,
2.877,2.2833,,,2.6457,,
2.887,2.2833,,,2.6457,,
2.897,2.2833,2.3298,,2.6457,,
2.907,2.2546,2.3298,,2.6365,,
2.917,2.2546,2.3298,,2.6365,,
2.927,2.2546,2.3298,,2.6365,,
2.937,2.227,2.3193,,2.6365,,
2.947,2.227,2.3193,,2.6188,,
2.957,2.227,2.3067,,2.6188,,
2.967,2.227,2.3067,,2.6269,,
2.977,2.2004,2.3067,,2.6269,,
2.987,2.2004,2.263,,2.6269,,
2.997,2.2004,2.263,,2.6401,,
3.007,2.1749,2.263,,2.6401,,
3.017,2.1749,2.2463,,2.6401,,
3.027,2.1749,2.2463,,2.6401,,
3.037,2.1505,2.2463,,2.599,,
3.047,2.1505,2.2463,,2.599,,
3.057,2.1505,2.2463,,2.599,,
3.067,2.1265,2.2716,,2.599,,
3.077,2.1265,2.2716,,2.5394,,
3.087,2.1265,2.296,,2.5394,,
3.097,2.1265,2.296,,2.5394,,
3.107,2.1028,2.296,,2.4792,,
